organization,project,project_id,location,location_id,location_buffer_m,recording_date_time,recording_id,method,aru_task_status,daily_weather_station_distance,daily_min_temp,daily_max_temp,daily_mean_temp,daily_total_rain_mm,daily_total_snow_cm,daily_precipitation_mm,daily_snow_on_ground_cm,hourly_weather_station_nm,hourly_weather_station_elevation,hourly_weather_station_distance,hourly_temp,hourly_dew_point,hourly_rel_humidity,hourly_precipitation,hourly_visibility_km,hourly_station_pressure,hourly_wind_direction,hourly_wind_speed,hourly_humidex,hourly_wind_chill,hourly_weather_attributes,date_deployed,date_retrieved,land_features,equipment,left_rms_peak_dbfs,left_rms_trough_dbfs,left_pk_count,left_dc_offset,left_min_level,left_max_level,left_rms_peak_level_dbfs,right_rms_peak_dbfs,right_rms_trough_dbfs,right_pk_count,right_dc_offset,right_min_level,right_max_level,right_peak_level_dbfs,task_url,source_file_name,observer_id
PC,General Community Waterton Lakes National Park 2021,598,WLNP-8-1,866,,2021-06-05 07:00:00,285989,180s 1SPT,Bad Weather,7km,5.30,18.20,11.70,,,0.70,,WATERTON PARK GATE,1289.00m,7km,16.60,-3.00,26,0.00,,,22,29,,,NA,,,,,-0.48,-25.77,,0.043656,-1,1,0,-0.48,-27.07,,0.047727,-1,1,0,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=265161,WLNP-8-1_20210605_070000.wav,660
PC,General Community Waterton Lakes National Park 2021,598,WLNP-WP-1,88892,,2021-06-05 07:20:00,285225,180s 1SPT,Bad Weather,14km,5.30,18.20,11.70,,,0.70,,WATERTON PARK GATE,1289.00m,14km,,,,,,,,,,,,,,,,-0.53,-32.67,,0.041195,-1,1,0,-0.53,-32.24,,0.033426,-1,1,0,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=264393,WLNP-WP-1_20210605_072000.wav,26
PC,General Community Waterton Lakes National Park 2021,598,WLNP-16-7,58522,,2021-06-05 07:40:00,284979,180s 1SPT,Transcribed,18km,5.30,18.20,11.70,,,0.70,,WATERTON PARK GATE,1289.00m,18km,,,,,,,,,,,,,,,,-8.71,-32.29,2,0.028173,-0.660279,0.717506,-2.88,-13.19,-33.26,2,0.018466,-0.36922,0.378806,-8.43,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=264147,WLNP-16-7_20210605_074000.wav,1257
PC,General Community Waterton Lakes National Park 2021,598,WLNP-6-2,875,,2021-06-05 07:40:00,286077,180s 1SPT,Bad Weather,20km,5.30,18.20,11.70,,,0.70,,WATERTON PARK GATE,1289.00m,20km,,,,,,,,,,,,,,,,-0.48,-19.46,,0.030805,-1,1,0,-0.46,-16.35,,0.02607,-1,1,0,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=265249,WLNP-6-2_20210605_074000.wav,660
PC,General Community Waterton Lakes National Park 2021,598,WLNP-9-4,58511,,2021-06-05 08:00:00,285688,180s 1SPT,Bad Weather,14km,5.30,18.20,11.70,,,0.70,,WATERTON PARK GATE,1289.00m,14km,17.00,-1.40,29,0.00,,,22,33,,,NA,,,,,-2.2,-30.26,2,0.031958,-0.968742,0.961047,-0.28,-1.12,-31.65,2,0.011127,-0.987106,0.996417,-0.03,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=264860,WLNP-9-4_20210605_080000.wav,1247
PC,General Community Waterton Lakes National Park 2021,598,WLNP-9-5,57638,,2021-06-05 08:00:00,285758,180s 1SPT,Transcribed,14km,5.30,18.20,11.70,,,0.70,,WATERTON PARK GATE,1289.00m,14km,17.00,-1.40,29,0.00,,,22,33,,,NA,,,,,-1.29,-32.68,37,0.021237,-1,0.990316,0,-2.9,-33.18,2,0.00155,-0.98303,0.980567,-0.15,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=264930,WLNP-9-5_20210605_080000.wav,1269
PC,General Community Waterton Lakes National Park 2021,598,WLNP-16-3,58518,,2021-06-05 08:20:00,285131,180s 1SPT,Transcribed,16km,5.30,18.20,11.70,,,0.70,,WATERTON PARK GATE,1289.00m,16km,,,,,,,,,,,,,,,,-0.75,-32.6,,0.035028,-1,1,0,-0.65,-35.52,,0.023474,-1,1,0,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=264299,WLNP-16-3_20210605_082000.wav,1269
PC,General Community Waterton Lakes National Park 2021,598,WLNP-8-8,58509,,2021-06-05 08:20:00,285738,180s 1SPT,Transcribed,10km,5.30,18.20,11.70,,,0.70,,WATERTON PARK GATE,1289.00m,10km,,,,,,,,,,,,,,,,-4.49,-36.49,2,0.017971,-0.97831,0.935542,-0.19,-9.17,-39.65,2,0.009242,-0.567634,0.574694,-4.81,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=264910,WLNP-8-8_20210605_082000.wav,1269
PC,General Community Waterton Lakes National Park 2021,598,WLNP-WP-1,88892,,2021-06-05 08:20:00,285048,180s 1SPT,Bad Weather,14km,5.30,18.20,11.70,,,0.70,,WATERTON PARK GATE,1289.00m,14km,,,,,,,,,,,,,,,,-0.49,-27.57,,0.047687,-1,1,0,-0.51,-26.59,,0.041335,-1,1,0,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=264216,WLNP-WP-1_20210605_082000.wav,533
PC,General Community Waterton Lakes National Park 2021,598,WLNP-16-8,64968,,2021-06-05 22:20:00,284978,180s 1SPT,Transcribed,18km,5.30,18.20,11.70,,,0.70,,WATERTON PARK GATE,1289.00m,18km,,,,,,,,,,,,,,,,-12.23,-34.2,2,0.018725,-0.413904,0.535036,-5.43,-14.47,-35.49,2,0.011047,-0.355167,0.325188,-8.99,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=264146,WLNP-16-8_20210605_222000.wav,1269
PC,General Community Waterton Lakes National Park 2021,598,WLNP-16-8,64968,,2021-06-05 22:40:00,285080,180s 1SPT,Bad Weather,18km,5.30,18.20,11.70,,,0.70,,WATERTON PARK GATE,1289.00m,18km,,,,,,,,,,,,,,,,-1.21,-35.13,93,0.019651,-1,0.990932,0,-1.25,-34.91,178,0.011741,-1,0.996211,0,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=264248,WLNP-16-8_20210605_224000.wav,1269
PC,General Community Waterton Lakes National Park 2021,598,WLNP-16-4,58519,,2021-06-05 23:00:00,285170,180s 1SPT,Transcribed,17km,5.30,18.20,11.70,,,0.70,,WATERTON PARK GATE,1289.00m,17km,5.70,1.90,77,0.70,,,21,20,,,NA,,,,,-6.36,-38.19,2,0.016423,-0.640922,0.761334,-2.37,-11.52,-38.84,2,0.014262,-0.490712,0.432363,-6.18,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=264338,WLNP-16-4_20210605_230000.wav,660
PC,General Community Waterton Lakes National Park 2021,598,WLNP-6-4,862,,2021-06-05 23:20:00,286046,180s 1SPT,Bad Weather,19km,5.30,18.20,11.70,,,0.70,,WATERTON PARK GATE,1289.00m,19km,,,,,,,,,,,,,,,,-0.53,-33.11,,0.031061,-1,1,0,-0.54,-33.16,,0.034487,-1,1,0,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=265218,WLNP-6-4_20210605_232000.wav,1269
PC,General Community Waterton Lakes National Park 2021,598,WLNP-22-1,58536,,2021-06-06 02:00:00,285978,180s 1SPT,Transcribed,12km,5.70,14.70,10.20,,,0.00,,WATERTON PARK GATE,1289.00m,12km,7.80,-2.40,49,0.00,,,24,28,,,NA,,,,,-18.14,-33.75,2,-0.000008,-0.255707,0.27167,-11.32,-11.28,-33.63,2,-0.00001,-0.543295,0.670458,-3.47,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=265150,WLNP-22-1_20210606_020000.wav,533
PC,General Community Waterton Lakes National Park 2021,598,WLNP-SUM-15,65226,,2021-06-06 02:00:00,285729,180s 1SPT,Transcribed,21km,5.70,14.70,10.20,,,0.00,,WATERTON PARK GATE,1289.00m,21km,7.80,-2.40,49,0.00,,,24,28,,,NA,,,,,-0.66,-40.94,2,0.014537,-0.989806,0.994264,-0.05,-0.7,-38.21,156,0.008714,-1,1,0,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=264901,WLNP-SUM-15_20210606_020000.wav,660
PC,General Community Waterton Lakes National Park 2021,598,WLNP-16-7,58522,,2021-06-06 02:20:00,285154,180s 1SPT,Transcribed,18km,5.70,14.70,10.20,,,0.00,,WATERTON PARK GATE,1289.00m,18km,,,,,,,,,,,,,,,,-14.53,-33.11,2,0.028044,-0.366172,0.263135,-8.73,-10.47,-33.15,2,0.018709,-0.522844,0.507732,-5.63,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=264322,WLNP-16-7_20210606_022000.wav,1269
PC,General Community Waterton Lakes National Park 2021,598,WLNP-16-9,58523,,2021-06-06 02:20:00,285172,180s 1SPT,Transcribed,18km,5.70,14.70,10.20,,,0.00,,WATERTON PARK GATE,1289.00m,18km,,,,,,,,,,,,,,,,-0.6,-31.8,,0.015881,-1,1,0,-0.59,-29.68,,0.017497,-1,1,0,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=264340,WLNP-16-9_20210606_022000.wav,533
PC,General Community Waterton Lakes National Park 2021,598,WLNP-1-1,873,,2021-06-06 02:40:00,284981,180s 1SPT,Bad Weather,21km,5.70,14.70,10.20,,,0.00,,WATERTON PARK GATE,1289.00m,21km,,,,,,,,,,,,,,,,-0.9,-42.6,2,0.004838,-0.988781,0.980058,-0.1,-1.08,-36.39,122,0.018837,-1,1,0,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=264149,WLNP-1-1_20210606_024000.wav,1269
PC,General Community Waterton Lakes National Park 2021,598,WLNP-16-8,64968,,2021-06-06 02:40:00,285077,180s 1SPT,Transcribed,18km,5.70,14.70,10.20,,,0.00,,WATERTON PARK GATE,1289.00m,18km,,,,,,,,,,,,,,,,-3.11,-34,2,0.018658,-0.959351,0.965485,-0.31,-3.65,-33.09,2,0.011288,-0.955021,0.952196,-0.4,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=264245,WLNP-16-8_20210606_024000.wav,1242
PC,General Community Waterton Lakes National Park 2021,598,WLNP-WP-1,88892,,2021-06-06 02:40:00,285050,180s 1SPT,Transcribed,14km,5.70,14.70,10.20,,,0.00,,WATERTON PARK GATE,1289.00m,14km,,,,,,,,,,,,,,,,-0.52,-32.6,,0.038773,-1,1,0,-0.51,-31.3,,0.02989,-1,1,0,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=264218,WLNP-WP-1_20210606_024000.wav,1269
PC,General Community Waterton Lakes National Park 2021,598,WLNP-16-1,57644,,2021-06-06 04:00:00,285247,180s 1SPT,Transcribed,16km,5.70,14.70,10.20,,,0.00,,WATERTON PARK GATE,1289.00m,16km,7.80,-2.30,49,0.00,,,22,38,,,NA,,,,,-2.91,-33.81,2,0.031294,-0.963008,0.969822,-0.27,-2.87,-34.5,2,0.024591,-0.898563,0.961577,-0.34,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=264415,WLNP-16-1_20210606_040000.wav,660
PC,General Community Waterton Lakes National Park 2021,598,WLNP-22-9,58541,,2021-06-06 04:20:00,286059,180s 1SPT,Bad Weather,15km,5.70,14.70,10.20,,,0.00,,WATERTON PARK GATE,1289.00m,15km,,,,,,,,,,,,,,,,-4.74,-38.11,2,0.002711,-0.960549,0.96539,-0.31,-1.9,-37.55,2,0.005175,-0.991599,0.990467,-0.07,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=265231,WLNP-22-9_20210606_042000.wav,532
PC,General Community Waterton Lakes National Park 2021,598,WLNP-8-2,867,,2021-06-06 04:20:00,285962,180s 1SPT,Transcribed,8km,5.70,14.70,10.20,,,0.00,,WATERTON PARK GATE,1289.00m,8km,,,,,,,,,,,,,,,,-4.01,-34.83,2,0.029797,-0.988883,0.996866,-0.03,-4.89,-34.04,2,0.01853,-0.992607,0.871648,-0.06,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=265134,WLNP-8-2_20210606_042000.wav,533
PC,General Community Waterton Lakes National Park 2021,598,WLNP-9-1,57639,,2021-06-06 04:20:00,285718,180s 1SPT,Bad Weather,13km,5.70,14.70,10.20,,,0.00,,WATERTON PARK GATE,1289.00m,13km,,,,,,,,,,,,,,,,-2.6,-39.56,154,-0.000012,-1,0.995828,0,-2.97,-39.44,81,-0.000013,-1,1,0,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=264890,WLNP-9-1_20210606_042000.wav,532
PC,General Community Waterton Lakes National Park 2021,598,WLNP-13-4,57655,,2021-06-06 04:40:00,285005,180s 1SPT,Transcribed,3km,5.70,14.70,10.20,,,0.00,,WATERTON PARK GATE,1289.00m,3km,,,,,,,,,,,,,,,,-2.27,-31.51,181,-0.000032,-1,1,0,-3.28,-32.46,50,-0.000008,-1,1,0,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=264173,WLNP-13-4_20210606_044000.wav,660
PC,General Community Waterton Lakes National Park 2021,598,WLNP-16-3,58518,,2021-06-06 04:40:00,285067,180s 1SPT,Bad Weather,16km,5.70,14.70,10.20,,,0.00,,WATERTON PARK GATE,1289.00m,16km,,,,,,,,,,,,,,,,-0.61,-31.73,,0.035416,-1,1,0,-0.59,-33.88,,0.023352,-1,1,0,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=264235,WLNP-16-3_20210606_044000.wav,1269
PC,General Community Waterton Lakes National Park 2021,598,WLNP-6-5,848,,2021-06-06 04:40:00,286073,180s 1SPT,Transcribed,19km,5.70,14.70,10.20,,,0.00,,WATERTON PARK GATE,1289.00m,19km,,,,,,,,,,,,,,,,-0.49,-33.84,,0.033981,-1,1,0,-0.48,-30.9,,0.018363,-1,1,0,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=265245,WLNP-6-5_20210606_044000.wav,533
PC,General Community Waterton Lakes National Park 2021,598,WLNP-2-3,846,,2021-06-06 05:00:00,285707,180s 1SPT,Transcribed,12km,5.70,14.70,10.20,,,0.00,,WATERTON PARK GATE,1289.00m,12km,7.70,-2.50,48,0.00,,,22,40,,,NA,,,,,-2.16,-43.94,378,-0.000024,-1,1,0,-3.06,-45.04,132,-0.00002,-1,1,0,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=264879,WLNP-2-3_20210606_050000.wav,532
PC,General Community Waterton Lakes National Park 2021,598,WLNP-7-3,864,,2021-06-06 05:00:00,285942,180s 1SPT,Transcribed,5km,5.70,14.70,10.20,,,0.00,,WATERTON PARK GATE,1289.00m,5km,7.70,-2.50,48,0.00,,,22,40,,,NA,,,,,-1.06,-30.17,36,0.040042,-1,1,0,-1.33,-28.42,292,0.042098,-1,1,0,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=265114,WLNP-7-3_20210606_050000.wav,1257
PC,General Community Waterton Lakes National Park 2021,598,WLNP-1-1,873,,2021-06-06 05:20:00,285181,180s 1SPT,Transcribed,21km,5.70,14.70,10.20,,,0.00,,WATERTON PARK GATE,1289.00m,21km,,,,,,,,,,,,,,,,-0.66,-41.71,80,0.005352,-0.992642,1,0,-0.97,-36.22,355,0.020027,-1,1,0,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=264349,WLNP-1-1_20210606_052000.wav,533
PC,General Community Waterton Lakes National Park 2021,598,WLNP-8-10,64964,,2021-06-06 05:20:00,286083,180s 1SPT,Bad Weather,11km,5.70,14.70,10.20,,,0.00,,WATERTON PARK GATE,1289.00m,11km,,,,,,,,,,,,,,,,-0.56,-37.79,,0.024753,-1,1,0,-0.55,-37.8,,0.023317,-1,1,0,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=265255,WLNP-8-10_20210606_052000.wav,532
PC,General Community Waterton Lakes National Park 2021,598,WLNP-22-3,57640,,2021-06-06 05:40:00,285977,180s 1SPT,Transcribed,13km,5.70,14.70,10.20,,,0.00,,WATERTON PARK GATE,1289.00m,13km,,,,,,,,,,,,,,,,-2.46,-37.5,44,0.000003,-1,1,0,-4.44,-36.29,2,-0.000007,-0.96144,0.96498,-0.31,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=265149,WLNP-22-3_20210606_054000.wav,660
PC,General Community Waterton Lakes National Park 2021,598,WLNP-6-4,862,,2021-06-06 05:40:00,285936,180s 1SPT,Transcribed,19km,5.70,14.70,10.20,,,0.00,,WATERTON PARK GATE,1289.00m,19km,,,,,,,,,,,,,,,,-0.71,-37.39,20,0.0263,-0.993011,1,0,-0.77,-33.91,332,0.030873,-0.99883,1,0,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=265108,WLNP-6-4_20210606_054000.wav,533
PC,General Community Waterton Lakes National Park 2021,598,WLNP-7-3,864,,2021-06-06 05:40:00,285981,180s 1SPT,Bad Weather,5km,5.70,14.70,10.20,,,0.00,,WATERTON PARK GATE,1289.00m,5km,,,,,,,,,,,,,,,,-6.3,-32.14,2,0.039777,-0.97543,0.614003,-0.22,-5.95,-30.35,2,0.042171,-0.774315,0.661125,-2.22,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=265153,WLNP-7-3_20210606_054000.wav,660
PC,General Community Waterton Lakes National Park 2021,598,WLNP-9-2,58510,,2021-06-06 05:40:00,285750,180s 1SPT,Transcribed,13km,5.70,14.70,10.20,,,0.00,,WATERTON PARK GATE,1289.00m,13km,,,,,,,,,,,,,,,,-3.23,-34.56,2,-0.000027,-0.990008,0.983305,-0.09,-4.11,-33.53,57,-0.000014,-1,0.977334,0,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=264922,WLNP-9-2_20210606_054000.wav,26
PC,General Community Waterton Lakes National Park 2021,598,WLNP-16-5,58520,,2021-06-06 06:00:00,285079,180s 1SPT,Transcribed,17km,5.70,14.70,10.20,,,0.00,,WATERTON PARK GATE,1289.00m,17km,8.50,-2.80,45,0.00,,,23,39,,,NA,,,,,-9.73,-33.9,2,0.034009,-0.505969,0.725725,-2.78,-5.75,-36.89,2,0.015266,-0.849047,0.726508,-1.42,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=264247,WLNP-16-5_20210606_060000.wav,1247
PC,General Community Waterton Lakes National Park 2021,598,WLNP-22-10,58542,,2021-06-06 06:00:00,325398,180s 1SPT,Transcribed,16km,5.70,14.70,10.20,,,0.00,,WATERTON PARK GATE,1289.00m,16km,8.50,-2.80,45,0.00,,,23,39,,,NA,,,,,-3.3,-36.23,2,0.02759,-0.95179,0.95163,-0.43,-5.51,-39.05,2,0.007095,-0.853896,0.927836,-0.65,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=302978,WLNP-22-10_20210606_060000.wav,1257
PC,General Community Waterton Lakes National Park 2021,598,WLNP-8-2,867,,2021-06-06 06:00:00,286069,180s 1SPT,Bad Weather,8km,5.70,14.70,10.20,,,0.00,,WATERTON PARK GATE,1289.00m,8km,8.50,-2.80,45,0.00,,,23,39,,,NA,,,,,-4.46,-33.41,2,0.029713,-1,0.996348,0,-2.66,-36.08,36,0.018608,-1,0.967351,0,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=265241,WLNP-8-2_20210606_060000.wav,532
PC,General Community Waterton Lakes National Park 2021,598,WLNP-13-3,57657,,2021-06-06 06:20:00,285116,180s 1SPT,Malfunction,2km,5.70,14.70,10.20,,,0.00,,WATERTON PARK GATE,1289.00m,2km,,,,,,,,,,,,,,,,-49.18,-52.74,2,-0.000005,-0.015725,0.015469,-36.07,-2.16,-35.03,487,0.00004,-1,1,0,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=264284,WLNP-13-3_20210606_062000.wav,660
PC,General Community Waterton Lakes National Park 2021,598,WLNP-8-7,58508,,2021-06-06 07:00:00,285979,180s 1SPT,Transcribed,9km,5.70,14.70,10.20,,,0.00,,WATERTON PARK GATE,1289.00m,9km,9.00,-1.90,46,0.00,,,22,33,,,NA,,,,,-3.39,-33.4,85,0.026758,-1,0.958103,0,-1.18,-31.22,2,0.038236,-0.994369,1,0,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=265151,WLNP-8-7_20210606_070000.wav,660
PC,General Community Waterton Lakes National Park 2021,598,WLNP-13-4,57655,,2021-06-06 07:20:00,285226,180s 1SPT,Transcribed,3km,5.70,14.70,10.20,,,0.00,,WATERTON PARK GATE,1289.00m,3km,,,,,,,,,,,,,,,,-4.16,-34.13,2,0.000013,-0.974563,0.974819,-0.22,-4.21,-35.65,2,0.000005,-0.989882,0.98206,-0.09,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=264394,WLNP-13-4_20210606_072000.wav,1269
PC,General Community Waterton Lakes National Park 2021,598,WLNP-6-4,862,,2021-06-06 08:00:00,285959,180s 1SPT,Transcribed,19km,5.70,14.70,10.20,,,0.00,,WATERTON PARK GATE,1289.00m,19km,9.70,-0.40,49,0.00,,,23,32,,,NA,,,,,-0.75,-39.34,2,0.024959,-0.972832,0.989294,-0.09,-0.64,-37.44,2,0.02976,-0.988092,0.98447,-0.1,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=265131,WLNP-6-4_20210606_080000.wav,660
PC,General Community Waterton Lakes National Park 2021,598,WLNP-16-7,58522,,2021-06-06 08:20:00,285074,180s 1SPT,Transcribed,18km,5.70,14.70,10.20,,,0.00,,WATERTON PARK GATE,1289.00m,18km,,,,,,,,,,,,,,,,-10.32,-33.08,2,0.028014,-0.468759,0.666443,-3.52,-7.67,-34.8,2,0.01862,-0.721198,0.683827,-2.84,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=264242,WLNP-16-7_20210606_082000.wav,1257
PC,General Community Waterton Lakes National Park 2021,598,WLNP-16-9,58523,,2021-06-06 08:20:00,285100,180s 1SPT,Bad Weather,18km,5.70,14.70,10.20,,,0.00,,WATERTON PARK GATE,1289.00m,18km,,,,,,,,,,,,,,,,-1.34,-31.21,33,0.011521,-1,1,0,-1.07,-28.8,470,0.010938,-1,1,0,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=264268,WLNP-16-9_20210606_082000.wav,1247
PC,General Community Waterton Lakes National Park 2021,598,WLNP-6-5,848,,2021-06-06 08:20:00,286056,180s 1SPT,Transcribed,19km,5.70,14.70,10.20,,,0.00,,WATERTON PARK GATE,1289.00m,19km,,,,,,,,,,,,,,,,-1.06,-38.67,2,0.027301,-0.978503,0.989072,-0.1,-0.6,-48.87,60,0.007862,-0.995056,1,0,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=265228,WLNP-6-5_20210606_082000.wav,1269
PC,General Community Waterton Lakes National Park 2021,598,WLNP-16-7,58522,,2021-06-06 08:40:00,284986,180s 1SPT,Transcribed,18km,5.70,14.70,10.20,,,0.00,,WATERTON PARK GATE,1289.00m,18km,,,,,,,,,,,,,,,,-3.39,-33.21,2,0.02807,-0.944984,0.964894,-0.31,-4.92,-34.3,2,0.018733,-0.796556,0.968722,-0.28,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=264154,WLNP-16-7_20210606_084000.wav,660
PC,General Community Waterton Lakes National Park 2021,598,WLNP-16-8,64968,,2021-06-06 08:40:00,285147,180s 1SPT,Transcribed,18km,5.70,14.70,10.20,,,0.00,,WATERTON PARK GATE,1289.00m,18km,,,,,,,,,,,,,,,,-11.49,-35.21,2,0.018591,-0.554246,0.620531,-4.14,-8.28,-35.38,2,0.011056,-0.930139,0.605664,-0.63,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=264315,WLNP-16-8_20210606_084000.wav,1247
PC,General Community Waterton Lakes National Park 2021,598,WLNP-WP-1,88892,,2021-06-06 21:40:00,325374,180s 1SPT,Transcribed,14km,5.70,14.70,10.20,,,0.00,,WATERTON PARK GATE,1289.00m,14km,,,,,,,,,,,,,,,,-0.97,-35.65,2,0.031933,-0.980283,0.985035,-0.13,-0.91,-34.74,360,0.024295,-1,1,0,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=302954,WLNP-WP-1_20210606_214000.wav,1247
PC,General Community Waterton Lakes National Park 2021,598,WLNP-22-7,58539,,2021-06-06 22:20:00,286064,180s 1SPT,Transcribed,15km,5.70,14.70,10.20,,,0.00,,WATERTON PARK GATE,1289.00m,15km,,,,,,,,,,,,,,,,-14.51,-34.77,2,0.012932,-0.272201,0.379462,-8.42,-15.78,-35.72,2,0.014769,-0.289425,0.276027,-10.77,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=265236,WLNP-22-7_20210606_222000.wav,1269
PC,General Community Waterton Lakes National Park 2021,598,WLNP-8-9,64894,,2021-06-06 22:20:00,285730,180s 1SPT,Transcribed,10km,5.70,14.70,10.20,,,0.00,,WATERTON PARK GATE,1289.00m,10km,,,,,,,,,,,,,,,,-2.89,-32,2,0.038699,-0.960045,0.953101,-0.35,-4.76,-33.01,2,0.036562,-0.954249,0.79693,-0.41,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=264902,WLNP-8-9_20210606_222000.wav,660
PC,General Community Waterton Lakes National Park 2021,598,WLNP-15-1,58517,,2021-06-06 22:40:00,285150,180s 1SPT,Transcribed,12km,5.70,14.70,10.20,,,0.00,,WATERTON PARK GATE,1289.00m,12km,,,,,,,,,,,,,,,,-22.5,-49.33,2,-0.000004,-0.156645,0.13737,-16.1,-18.13,-48.56,2,-0.000005,-0.241216,0.202661,-12.35,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=264318,WLNP-15-1_20210606_224000.wav,1247
PC,General Community Waterton Lakes National Park 2021,598,WLNP-16-5,58520,,2021-06-06 22:40:00,285107,180s 1SPT,Transcribed,17km,5.70,14.70,10.20,,,0.00,,WATERTON PARK GATE,1289.00m,17km,,,,,,,,,,,,,,,,-7.05,-33.24,2,0.034036,-0.927037,0.950312,-0.44,-3.87,-38.28,2,0.015092,-0.955268,0.960119,-0.35,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=264275,WLNP-16-5_20210606_224000.wav,533
PC,General Community Waterton Lakes National Park 2021,598,WLNP-22-10,58542,,2021-06-06 22:40:00,325400,180s 1SPT,Transcribed,16km,5.70,14.70,10.20,,,0.00,,WATERTON PARK GATE,1289.00m,16km,,,,,,,,,,,,,,,,-12.21,-37.13,2,0.027663,-0.438326,0.452471,-6.89,-4.93,-36.76,2,0.007009,-0.956671,0.954489,-0.38,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=302980,WLNP-22-10_20210606_224000.wav,1257
PC,General Community Waterton Lakes National Park 2021,598,WLNP-9-3,64879,,2021-06-06 23:00:00,285763,180s 1SPT,Transcribed,14km,5.70,14.70,10.20,,,0.00,,WATERTON PARK GATE,1289.00m,14km,8.00,-2.40,48,0.00,,,24,24,,,NA,,,,,-21.71,-30.21,2,0.01595,-0.208979,0.230795,-12.74,-22.19,-30.42,2,0.002698,-0.217211,0.221595,-13.09,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=264935,WLNP-9-3_20210606_230000.wav,1269
PC,General Community Waterton Lakes National Park 2021,598,WLNP-10-1,58512,,2021-06-06 23:20:00,285075,180s 1SPT,Transcribed,6km,5.70,14.70,10.20,,,0.00,,WATERTON PARK GATE,1289.00m,6km,,,,,,,,,,,,,,,,-17.94,-52.31,2,-0.000004,-0.212028,0.22236,-13.06,-17.6,-52.01,2,-0.000003,-0.196971,0.332591,-9.56,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=264243,WLNP-10-1_20210606_232000.wav,660
