organization,project,project_id,location,location_id,location_buffer_m,recording_date_time,recording_id,method,aru_task_status,daily_weather_station_distance,daily_min_temp,daily_max_temp,daily_mean_temp,daily_total_rain_mm,daily_total_snow_cm,daily_precipitation_mm,daily_snow_on_ground_cm,hourly_weather_station_nm,hourly_weather_station_elevation,hourly_weather_station_distance,hourly_temp,hourly_dew_point,hourly_rel_humidity,hourly_precipitation,hourly_visibility_km,hourly_station_pressure,hourly_wind_direction,hourly_wind_speed,hourly_humidex,hourly_wind_chill,hourly_weather_attributes,date_deployed,date_retrieved,land_features,equipment,left_rms_peak_dbfs,left_rms_trough_dbfs,left_pk_count,left_dc_offset,left_min_level,left_max_level,left_rms_peak_level_dbfs,right_rms_peak_dbfs,right_rms_trough_dbfs,right_pk_count,right_dc_offset,right_min_level,right_max_level,right_peak_level_dbfs,task_url,source_file_name,observer_id
PC,General Community Waterton Lakes National Park 2020,353,WLNP-21-7,64864,,2020-06-26 05:50:00,149925,180s 1SPM,Bad Weather,19km,15.40,26.70,21.00,,,0.00,,WATERTON PARK GATE,1289.00m,19km,,,,,,,,,,,,,,,,-15.56,-24.68,2,0.013077,-0.360294,0.516257,-5.74,-15.84,-27.25,2,0.023502,-0.334198,0.335014,-9.5,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=97459,WLNP021-07_20200626_055000.wav,37
PC,General Community Waterton Lakes National Park 2020,353,WLNP-21-7,64864,,2020-06-26 06:50:00,149926,180s 1SPM,Bad Weather,19km,15.40,26.70,21.00,,,0.00,,WATERTON PARK GATE,1289.00m,19km,,,,,,,,,,,,,,,,-3.86,-24.33,2,0.013077,-0.958526,0.962671,-0.33,-4.76,-26.49,2,0.023455,-0.930723,0.958205,-0.37,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=97460,WLNP021-07_20200626_065000.wav,532
PC,General Community Waterton Lakes National Park 2020,353,WLNP-21-6,64863,,2020-06-26 07:50:00,149732,180s 1SPM,Bad Weather,18km,15.40,26.70,21.00,,,0.00,,WATERTON PARK GATE,1289.00m,18km,,,,,,,,,,,,,,,,-0.6,-33.08,,0.020475,-1,0.996359,0,-0.5,-25.04,,0.033541,-1,1,0,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=97266,WLNP-021-06_20200626_075000.wav,25
PC,General Community Waterton Lakes National Park 2020,353,WLNP-18-5,64872,,2020-06-26 12:00:00,150171,180s 1SPM,Transcribed,19km,15.40,26.70,21.00,,,0.00,,WATERTON PARK GATE,1289.00m,19km,24.80,10.50,41,0.00,,,23,22,26.00,,NA,,,,,-2.52,-37.33,2,0.01834,-0.960069,0.959964,-0.35,-1.05,-38.2,2,0.014977,-0.958519,0.956466,-0.37,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=97705,WLNP-018-05_20200626_120000.wav,532
PC,General Community Waterton Lakes National Park 2020,353,WLNP-21-7,64864,,2020-06-26 12:00:00,149928,180s 1SPM,Bad Weather,19km,15.40,26.70,21.00,,,0.00,,WATERTON PARK GATE,1289.00m,19km,24.80,10.50,41,0.00,,,23,22,26.00,,NA,,,,,-0.57,-23.68,,0.018026,-1,1,0,-0.53,-24.63,,0.026592,-1,1,0,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=97462,WLNP021-07_20200626_120000.wav,25
PC,General Community Waterton Lakes National Park 2020,353,WLNP-21-6,64863,,2020-06-26 15:00:00,149734,180s 1SPM,Bad Weather,18km,15.40,26.70,21.00,,,0.00,,WATERTON PARK GATE,1289.00m,18km,25.80,8.80,34,0.00,,,24,30,27.00,,NA,,,,,-0.5,-30.62,,0.027645,-1,1,0,-0.49,-29.79,,0.031569,-1,1,0,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=97268,WLNP-021-06_20200626_150000.wav,532
PC,General Community Waterton Lakes National Park 2020,353,WLNP-21-7,64864,,2020-06-26 15:00:00,149929,180s 1SPM,Bad Weather,19km,15.40,26.70,21.00,,,0.00,,WATERTON PARK GATE,1289.00m,19km,25.80,8.80,34,0.00,,,24,30,27.00,,NA,,,,,-0.66,-23.9,578,0.015964,-1,1,0,-0.68,-25.11,553,0.025148,-1,1,0,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=97463,WLNP021-07_20200626_150000.wav,25
PC,General Community Waterton Lakes National Park 2020,353,WLNP-21-6,64863,,2020-06-26 22:46:00,149737,180s 1SPM,Bad Weather,18km,15.40,26.70,21.00,,,0.00,,WATERTON PARK GATE,1289.00m,18km,,,,,,,,,,,,,,,,-0.54,-30.99,,0.020327,-1,1,0,-0.5,-19.59,,0.031902,-1,1,0,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=97271,WLNP-021-06_20200626_224600.wav,532
PC,General Community Waterton Lakes National Park 2020,353,WLNP-21-7,64864,,2020-06-26 22:46:00,149932,180s 1SPM,Bad Weather,19km,15.40,26.70,21.00,,,0.00,,WATERTON PARK GATE,1289.00m,19km,,,,,,,,,,,,,,,,-0.81,-24.45,212,0.014405,-1,1,0,-0.71,-27.15,40,0.024676,-1,0.994014,0,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=97466,WLNP021-07_20200626_224600.wav,532
PC,General Community Waterton Lakes National Park 2020,353,WLNP-18-5,64872,,2020-06-27 00:00:00,150176,180s 1SPM,Transcribed,19km,8.30,22.70,15.50,,,3.00,,WATERTON PARK GATE,1289.00m,19km,14.30,11.60,84,0.00,,,9,10,,,NA,,,,,-3.93,-40.16,2,0.018222,-0.794556,0.964573,-0.31,-2.99,-41.28,2,0.014817,-0.95821,0.951156,-0.37,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=97710,WLNP-018-05_20200627_000000.wav,533
PC,General Community Waterton Lakes National Park 2020,353,WLNP-21-6,64863,,2020-06-27 00:00:00,149738,180s 1SPM,Bad Weather,18km,8.30,22.70,15.50,,,3.00,,WATERTON PARK GATE,1289.00m,18km,14.30,11.60,84,0.00,,,9,10,,,NA,,,,,-0.5,-34.42,,0.019667,-1,1,0,-0.5,-31.88,,0.029299,-1,1,0,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=97272,WLNP-021-06_20200627_000000.wav,37
PC,General Community Waterton Lakes National Park 2020,353,WLNP-21-7,64864,,2020-06-27 00:00:00,149933,180s 1SPM,Transcribed,19km,8.30,22.70,15.50,,,3.00,,WATERTON PARK GATE,1289.00m,19km,14.30,11.60,84,0.00,,,9,10,,,NA,,,,,-0.83,-25.03,,0.013842,-1,1,0,-0.73,-26.29,,0.023633,-1,1,0,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=97467,WLNP021-07_20200627_000000.wav,533
PC,General Community Waterton Lakes National Park 2020,353,WLNP-18-5,64872,,2020-06-27 02:00:00,150178,180s 1SPM,Bad Weather,19km,8.30,22.70,15.50,,,3.00,,WATERTON PARK GATE,1289.00m,19km,14.10,7.70,65,0.00,,,21,8,,,NA,,,,,-3.82,-38.09,2,0.018207,-0.951716,0.925205,-0.43,-5.84,-39.46,2,0.014941,-0.812285,0.650201,-1.81,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=97712,WLNP-018-05_20200627_020000.wav,532
PC,General Community Waterton Lakes National Park 2020,353,WLNP-21-6,64863,,2020-06-27 02:00:00,149740,180s 1SPM,Bad Weather,18km,8.30,22.70,15.50,,,3.00,,WATERTON PARK GATE,1289.00m,18km,14.10,7.70,65,0.00,,,21,8,,,NA,,,,,-0.53,-31.7,,0.023666,-1,1,0,-0.49,-31.02,,0.03557,-1,1,0,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=97274,WLNP-021-06_20200627_020000.wav,25
PC,General Community Waterton Lakes National Park 2020,353,WLNP-18-5,64872,,2020-06-27 03:51:00,150179,180s 1SPM,Bad Weather,19km,8.30,22.70,15.50,,,3.00,,WATERTON PARK GATE,1289.00m,19km,,,,,,,,,,,,,,,,-5,-37.04,2,0.018201,-0.952439,0.639989,-0.42,-3.36,-37.29,2,0.015137,-0.951018,0.684767,-0.44,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=97713,WLNP-018-05_20200627_035100.wav,660
PC,General Community Waterton Lakes National Park 2020,353,WLNP-21-7,64864,,2020-06-27 03:51:00,149936,180s 1SPM,Bad Weather,19km,8.30,22.70,15.50,,,3.00,,WATERTON PARK GATE,1289.00m,19km,,,,,,,,,,,,,,,,-0.96,-24.59,83,0.013951,-1,0.981964,0,-1,-26.51,297,0.023733,-1,1,0,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=97470,WLNP021-07_20200627_035100.wav,37
PC,General Community Waterton Lakes National Park 2020,353,WLNP-21-7,64864,,2020-06-27 04:51:00,149937,180s 1SPM,Bad Weather,19km,8.30,22.70,15.50,,,3.00,,WATERTON PARK GATE,1289.00m,19km,,,,,,,,,,,,,,,,-1.68,-25.1,6,0.013038,-1,1,0,-1.14,-26.7,100,0.023408,-1,1,0,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=97471,WLNP021-07_20200627_045100.wav,25
PC,General Community Waterton Lakes National Park 2020,353,WLNP-18-8,64873,,2020-06-27 05:21:00,150377,180s 1SPM,Bad Weather,21km,8.30,22.70,15.50,,,3.00,,WATERTON PARK GATE,1289.00m,21km,,,,,,,,,,,,,,,,-0.58,-33.5,126,0.021236,-1,1,0,-0.59,-34.34,2,-0.001515,-0.995755,0.995886,-0.04,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=97911,WLNP-018-08_20200627_052100.wav,660
PC,General Community Waterton Lakes National Park 2020,353,WLNP-21-6,64863,,2020-06-27 05:21:00,149743,180s 1SPM,Bad Weather,18km,8.30,22.70,15.50,,,3.00,,WATERTON PARK GATE,1289.00m,18km,,,,,,,,,,,,,,,,-0.59,-36,,0.013343,-1,1,0,-0.56,-28.94,,0.030489,-1,1,0,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=97277,WLNP-021-06_20200627_052100.wav,37
PC,General Community Waterton Lakes National Park 2020,353,WLNP-21-6,64863,,2020-06-27 06:51:00,149745,180s 1SPM,Bad Weather,18km,8.30,22.70,15.50,,,3.00,,WATERTON PARK GATE,1289.00m,18km,,,,,,,,,,,,,,,,-0.51,-28.53,,0.027736,-1,1,0,-0.51,-20.03,,0.035621,-1,1,0,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=97279,WLNP-021-06_20200627_065100.wav,25
PC,General Community Waterton Lakes National Park 2020,353,WLNP-21-7,64864,,2020-06-27 06:51:00,149940,180s 1SPM,Bad Weather,19km,8.30,22.70,15.50,,,3.00,,WATERTON PARK GATE,1289.00m,19km,,,,,,,,,,,,,,,,-0.67,-23.34,489,0.015323,-1,1,0,-0.55,-24.12,429,0.023939,-1,1,0,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=97474,WLNP021-07_20200627_065100.wav,532
PC,General Community Waterton Lakes National Park 2020,353,WLNP-18-5,64872,,2020-06-27 12:00:00,150185,180s 1SPM,Transcribed,19km,8.30,22.70,15.50,,,3.00,,WATERTON PARK GATE,1289.00m,19km,21.30,8.20,43,0.00,,,24,17,,,NA,,,,,-4.65,-39.55,2,0.018235,-0.951875,0.828044,-0.43,-9.37,-40.17,2,0.014724,-0.549556,0.524303,-5.2,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=97719,WLNP-018-05_20200627_120000.wav,532
PC,General Community Waterton Lakes National Park 2020,353,WLNP-21-7,64864,,2020-06-27 15:00:00,149943,180s 1SPM,Bad Weather,19km,8.30,22.70,15.50,,,3.00,,WATERTON PARK GATE,1289.00m,19km,21.20,3.50,31,0.00,,,25,22,,,NA,,,,,-0.71,-25.45,193,0.013398,-0.994511,1,0,-0.96,-27.46,10,0.024458,-1,1,0,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=97477,WLNP021-07_20200627_150000.wav,37
PC,General Community Waterton Lakes National Park 2020,353,WLNP-18-5,64872,,2020-06-27 20:46:00,150187,180s 1SPM,Transcribed,19km,8.30,22.70,15.50,,,3.00,,WATERTON PARK GATE,1289.00m,19km,,,,,,,,,,,,,,,,-10.66,-39.45,2,0.01824,-0.479663,0.3517,-6.38,-15.33,-40.65,2,0.014849,-0.270063,0.207405,-11.37,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=97721,WLNP-018-05_20200627_204600.wav,22
PC,General Community Waterton Lakes National Park 2020,353,WLNP-21-6,64863,,2020-06-27 20:46:00,149749,180s 1SPM,Bad Weather,18km,8.30,22.70,15.50,,,3.00,,WATERTON PARK GATE,1289.00m,18km,,,,,,,,,,,,,,,,-0.58,-41.13,170,0.007628,-1,1,0,-0.76,-37.66,271,0.022249,-1,1,0,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=97283,WLNP-021-06_20200627_204600.wav,532
PC,General Community Waterton Lakes National Park 2020,353,WLNP-21-7,64864,,2020-06-27 20:46:00,149944,180s 1SPM,Bad Weather,19km,8.30,22.70,15.50,,,3.00,,WATERTON PARK GATE,1289.00m,19km,,,,,,,,,,,,,,,,-0.99,-25.83,2,0.013346,-0.996412,0.970813,-0.03,-2.17,-28.5,2,0.023756,-0.983889,0.983189,-0.14,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=97478,WLNP021-07_20200627_204600.wav,25
PC,General Community Waterton Lakes National Park 2020,353,WLNP-21-6,64863,,2020-06-27 21:46:00,149750,180s 1SPM,Bad Weather,18km,8.30,22.70,15.50,,,3.00,,WATERTON PARK GATE,1289.00m,18km,,,,,,,,,,,,,,,,-0.82,-41.67,46,0.006872,-1,0.981682,0,-0.65,-38.37,108,0.022462,-0.990224,1,0,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=97284,WLNP-021-06_20200627_214600.wav,532
PC,General Community Waterton Lakes National Park 2020,353,WLNP-18-5,64872,,2020-06-28 00:00:00,150190,180s 1SPM,Transcribed,19km,7.70,10.90,9.30,,,10.90,,WATERTON PARK GATE,1289.00m,19km,8.10,6.70,91,0.70,,,7,5,,,NA,,,,,-14.61,-42.23,2,0.018049,-0.18562,0.301332,-10.42,-15.82,-44.17,2,0.014981,-0.369953,0.257104,-8.64,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=97724,WLNP-018-05_20200628_000000.wav,533
PC,General Community Waterton Lakes National Park 2020,353,WLNP-21-7,64864,,2020-06-28 00:00:00,149947,180s 1SPM,Bad Weather,19km,7.70,10.90,9.30,,,10.90,,WATERTON PARK GATE,1289.00m,19km,8.10,6.70,91,0.70,,,7,5,,,NA,,,,,-2.81,-25,2,0.013092,-0.990565,0.965677,-0.08,-2.38,-28.25,2,0.023628,-0.960492,0.956909,-0.35,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=97481,WLNP021-07_20200628_000000.wav,532
PC,General Community Waterton Lakes National Park 2020,353,WLNP-21-9,65885,,2020-06-28 00:00:00,160698,180s 1SPM,Transcribed,20km,7.70,10.90,9.30,,,10.90,,WATERTON PARK GATE,1289.00m,20km,8.10,6.70,91,0.70,,,7,5,,,NA,,,,,-0.98,-32.67,2,0.013018,-0.990749,0.99157,-0.07,-0.75,-31.53,34,0.024019,-1,0.999596,0,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=126004,WLNP-021-09_20200628_000000.wav,533
PC,General Community Waterton Lakes National Park 2020,353,WLNP-21-10,65907,,2020-06-28 01:00:00,160889,180s 1SPM,Transcribed,20km,7.70,10.90,9.30,,,10.90,,WATERTON PARK GATE,1289.00m,20km,8.10,6.90,92,0.00,,,10,2,,,NA,,,,,-8.85,-32.99,2,0.010737,-0.57738,0.588124,-4.61,-17.19,-33.14,2,0.032612,-0.18826,0.260098,-11.7,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=126195,WLNP-021-10_20200628_010000.wav,533
PC,General Community Waterton Lakes National Park 2020,353,WLNP-21-6,64863,,2020-06-28 01:00:00,149753,180s 1SPM,Transcribed,18km,7.70,10.90,9.30,,,10.90,,WATERTON PARK GATE,1289.00m,18km,8.10,6.90,92,0.00,,,10,2,,,NA,,,,,-2.78,-36.65,2,0.005974,-0.961062,0.955447,-0.34,-1.4,-35.65,80,0.022798,-1,0.985979,0,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=97287,WLNP-021-06_20200628_010000.wav,37
PC,General Community Waterton Lakes National Park 2020,353,WLNP-21-6,64863,,2020-06-28 02:00:00,149754,180s 1SPM,Bad Weather,18km,7.70,10.90,9.30,,,10.90,,WATERTON PARK GATE,1289.00m,18km,8.40,7.30,93,0.00,,,21,4,,,NA,,,,,-2.14,-38.48,2,0.005977,-0.959608,0.956051,-0.36,-1.61,-37.9,2,0.022688,-0.985276,0.968912,-0.13,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=97288,WLNP-021-06_20200628_020000.wav,25
PC,General Community Waterton Lakes National Park 2020,353,WLNP-21-7,64864,,2020-06-28 02:00:00,149949,180s 1SPM,Transcribed,19km,7.70,10.90,9.30,,,10.90,,WATERTON PARK GATE,1289.00m,19km,8.40,7.30,93,0.00,,,21,4,,,NA,,,,,-12.96,-25.15,2,0.013139,-0.972612,0.956379,-0.24,-12.2,-28.08,2,0.023743,-0.977245,0.970691,-0.2,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=97483,WLNP021-07_20200628_020000.wav,22
PC,General Community Waterton Lakes National Park 2020,353,WLNP-21-7,64864,,2020-06-28 03:51:00,149950,180s 1SPM,Bad Weather,19km,7.70,10.90,9.30,,,10.90,,WATERTON PARK GATE,1289.00m,19km,,,,,,,,,,,,,,,,-18.25,-25.15,2,0.012974,-0.966798,0.369913,-0.29,-17.72,-27.87,2,0.023724,-0.66246,0.314217,-3.58,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=97484,WLNP021-07_20200628_035100.wav,37
PC,General Community Waterton Lakes National Park 2020,353,WLNP-18-5,64872,,2020-06-28 04:51:00,150194,180s 1SPM,Transcribed,19km,7.70,10.90,9.30,,,10.90,,WATERTON PARK GATE,1289.00m,19km,,,,,,,,,,,,,,,,-31.03,-36.12,2,0.017915,-0.243374,0.321027,-9.87,-31.36,-37.81,2,0.015105,-0.217937,0.288955,-10.78,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=97728,WLNP-018-05_20200628_045100.wav,22
PC,General Community Waterton Lakes National Park 2020,353,WLNP-21-6,64863,,2020-06-28 04:51:00,149756,180s 1SPM,Transcribed,18km,7.70,10.90,9.30,,,10.90,,WATERTON PARK GATE,1289.00m,18km,,,,,,,,,,,,,,,,-35.56,-39.62,2,0.006015,-0.046908,0.06337,-23.96,-30.55,-33.9,2,0.022831,-0.024223,0.066541,-23.54,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=97290,WLNP-021-06_20200628_045100.wav,22
PC,General Community Waterton Lakes National Park 2020,353,WLNP-21-7,64864,,2020-06-28 04:51:00,149951,180s 1SPM,Bad Weather,19km,7.70,10.90,9.30,,,10.90,,WATERTON PARK GATE,1289.00m,19km,,,,,,,,,,,,,,,,-20.29,-25.55,2,0.012886,-0.343913,0.373115,-8.56,-21.48,-28.12,2,0.023766,-0.227344,0.26351,-11.58,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=97485,WLNP021-07_20200628_045100.wav,25
PC,General Community Waterton Lakes National Park 2020,353,WLNP-18-8,64873,,2020-06-28 05:21:00,150391,180s 1SPM,Bad Weather,21km,7.70,10.90,9.30,,,10.90,,WATERTON PARK GATE,1289.00m,21km,,,,,,,,,,,,,,,,-26.99,-34,2,0.020922,-0.070896,0.116823,-18.65,-27.94,-37,2,-0.004465,-0.120689,0.096507,-18.37,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=97925,WLNP-018-08_20200628_052100.wav,660
PC,General Community Waterton Lakes National Park 2020,353,WLNP-21-6,64863,,2020-06-28 05:51:00,149758,180s 1SPM,Bad Weather,18km,7.70,10.90,9.30,,,10.90,,WATERTON PARK GATE,1289.00m,18km,,,,,,,,,,,,,,,,-8.89,-39.39,4,0.005934,-1,0.960911,0,-15.6,-37.87,5,0.022763,-1,1,0,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=97292,WLNP-021-06_20200628_055100.wav,37
PC,General Community Waterton Lakes National Park 2020,353,WLNP-21-6,64863,,2020-06-28 06:51:00,149759,180s 1SPM,Transcribed,18km,7.70,10.90,9.30,,,10.90,,WATERTON PARK GATE,1289.00m,18km,,,,,,,,,,,,,,,,-30.01,-40.08,2,0.005981,-0.067671,0.067412,-23.39,-19.71,-35.42,2,0.022864,-0.190556,0.15883,-14.4,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=97293,WLNP-021-06_20200628_065100.wav,532
PC,General Community Waterton Lakes National Park 2020,353,WLNP-21-7,64864,,2020-06-28 06:51:00,149954,180s 1SPM,Bad Weather,19km,7.70,10.90,9.30,,,10.90,,WATERTON PARK GATE,1289.00m,19km,,,,,,,,,,,,,,,,-20.18,-25.33,2,0.013001,-0.34152,0.371444,-8.6,-21.57,-27.77,2,0.023688,-0.228164,0.274333,-11.23,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=97488,WLNP021-07_20200628_065100.wav,532
PC,General Community Waterton Lakes National Park 2020,353,WLNP-21-6,64863,,2020-06-28 07:51:00,149760,180s 1SPM,Transcribed,18km,7.70,10.90,9.30,,,10.90,,WATERTON PARK GATE,1289.00m,18km,,,,,,,,,,,,,,,,-4.38,-39.32,2,0.005944,-0.903963,0.900746,-0.88,-8.88,-36.79,2,0.022796,-0.819994,0.655027,-1.72,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=97294,WLNP-021-06_20200628_075100.wav,660
PC,General Community Waterton Lakes National Park 2020,353,WLNP-21-6,64863,,2020-06-28 12:00:00,149761,180s 1SPM,Bad Weather,18km,7.70,10.90,9.30,,,10.90,,WATERTON PARK GATE,1289.00m,18km,10.20,6.50,78,0.00,,,35,12,,,NA,,,,,-18.72,-40.16,5,0.005901,-1,0.960324,0,-17.03,-35.12,2,0.022718,-1,0.9438,0,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=97295,WLNP-021-06_20200628_120000.wav,25
PC,General Community Waterton Lakes National Park 2020,353,WLNP-21-7,64864,,2020-06-28 15:00:00,149957,180s 1SPM,Bad Weather,19km,7.70,10.90,9.30,,,10.90,,WATERTON PARK GATE,1289.00m,19km,9.80,7.50,85,0.00,,,1,15,,,NA,,,,,-7.77,-24.77,2,0.01306,-0.964462,0.852793,-0.31,-7.25,-27.8,2,0.023667,-0.804194,0.783296,-1.89,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=97491,WLNP021-07_20200628_150000.wav,37
PC,General Community Waterton Lakes National Park 2020,353,WLNP-21-7,64864,,2020-06-28 20:46:00,149958,180s 1SPM,Bad Weather,19km,7.70,10.90,9.30,,,10.90,,WATERTON PARK GATE,1289.00m,19km,,,,,,,,,,,,,,,,-20.41,-24.64,2,0.013034,-0.332526,0.365085,-8.75,-22.07,-27.41,2,0.023648,-0.232514,0.27061,-11.35,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=97492,WLNP021-07_20200628_204600.wav,25
PC,General Community Waterton Lakes National Park 2020,353,WLNP-21-6,64863,,2020-06-28 21:46:00,149764,180s 1SPM,Bad Weather,18km,7.70,10.90,9.30,,,10.90,,WATERTON PARK GATE,1289.00m,18km,,,,,,,,,,,,,,,,-0.74,-34.07,131,0.007706,-1,1,0,-0.67,-32.81,433,0.026266,-1,1,0,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=97298,WLNP-021-06_20200628_214600.wav,532
PC,General Community Waterton Lakes National Park 2020,353,WLNP-16-4,58519,,2020-06-29 00:00:00,158682,180s 1SPM,Transcribed,17km,8.10,11.70,9.90,,,32.90,,WATERTON PARK GATE,1289.00m,17km,8.30,7.00,91,1.80,,,36,11,,,NA,,,,,-0.73,-33.43,,0.032907,-1,1,0,-0.92,-36.47,,0.021473,-1,0.993316,0,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=106276,WLNP-016-04_20200629_000000.wav,533
PC,General Community Waterton Lakes National Park 2020,353,WLNP-18-5,64872,,2020-06-29 00:00:00,150204,180s 1SPM,Transcribed,19km,8.10,11.70,9.90,,,32.90,,WATERTON PARK GATE,1289.00m,19km,8.30,7.00,91,1.80,,,36,11,,,NA,,,,,-13.2,-38.87,59,0.018059,-1,1,0,-8.52,-39.67,105,0.015093,-1,1,0,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=97738,WLNP-018-05_20200629_000000.wav,533
PC,General Community Waterton Lakes National Park 2020,353,WLNP-21-6,64863,,2020-06-29 00:00:00,149766,180s 1SPM,Bad Weather,18km,8.10,11.70,9.90,,,32.90,,WATERTON PARK GATE,1289.00m,18km,8.30,7.00,91,1.80,,,36,11,,,NA,,,,,-0.69,-35.63,,0.006517,-1,1,0,-0.65,-33.83,,0.024433,-1,1,0,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=97300,WLNP-021-06_20200629_000000.wav,37
PC,General Community Waterton Lakes National Park 2020,353,WLNP-21-7,64864,,2020-06-29 00:00:00,149961,180s 1SPM,Bad Weather,19km,8.10,11.70,9.90,,,32.90,,WATERTON PARK GATE,1289.00m,19km,8.30,7.00,91,1.80,,,36,11,,,NA,,,,,-1.63,-23.94,373,0.01311,-1,1,0,-1.02,-27.12,92,0.023801,-1,1,0,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=97495,WLNP021-07_20200629_000000.wav,532
PC,General Community Waterton Lakes National Park 2020,353,WLNP-17-4,57642,,2020-06-29 01:00:00,159578,180s 1SPM,Transcribed,18km,8.10,11.70,9.90,,,32.90,,WATERTON PARK GATE,1289.00m,18km,8.50,7.20,91,1.50,,,1,17,,,NA,,,,,-16.84,-32.06,2,0.034083,-0.246658,0.361784,-8.83,-22.56,-39.74,2,-0.00461,-0.626789,0.444053,-4.06,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=107200,WLNP-017-04_20200629_010000.wav,533
PC,General Community Waterton Lakes National Park 2020,353,WLNP-17-5,58526,,2020-06-29 01:00:00,159676,180s 1SPM,Transcribed,19km,8.10,11.70,9.90,,,32.90,,WATERTON PARK GATE,1289.00m,19km,8.50,7.20,91,1.50,,,1,17,,,NA,,,,,-20.06,-27.8,2,0.02591,-0.546718,0.949896,-0.45,-15.37,-25.31,2,0.017455,-0.865964,0.979323,-0.18,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=107298,WLNP-017-05_20200629_010000.wav,533
PC,General Community Waterton Lakes National Park 2020,353,WLNP-21-6,64863,,2020-06-29 02:00:00,149768,180s 1SPM,Bad Weather,18km,8.10,11.70,9.90,,,32.90,,WATERTON PARK GATE,1289.00m,18km,8.40,7.30,93,1.70,,,2,15,,,NA,,,,,-0.62,-29.43,,0.010192,-1,1,0,-0.6,-27.67,,0.033694,-1,1,0,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=97302,WLNP-021-06_20200629_020000.wav,532
PC,General Community Waterton Lakes National Park 2020,353,WLNP-21-6,64863,,2020-06-29 03:52:00,149769,180s 1SPM,Bad Weather,18km,8.10,11.70,9.90,,,32.90,,WATERTON PARK GATE,1289.00m,18km,,,,,,,,,,,,,,,,-2.79,-32.71,21,0.006007,-1,1,0,-2.63,-29.1,77,0.023028,-1,1,0,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=97303,WLNP-021-06_20200629_035200.wav,25
