BirdObsID,ParkID,Transect,PointID,Year,Month,Day,SampleNumber,AOU_Code,Time.1st.Detected,#detected_0-3m20s,#detected_3m21s-6m40s,#detected_6m41s-10m,Behaviour,Comments,TransectID
146517,WLNP,Prairie Trail,576,2009,6,10,1,GRCA,0.46,1,1,1,Calling,NA,3
146518,WLNP,Prairie Trail,576,2009,6,10,1,SAVS,2.54,1,1,1,Singing,NA,3
146519,WLNP,Prairie Trail,576,2009,6,10,1,HOWR,0.02,2,2,2,Singing,NA,3
146520,WLNP,Prairie Trail,576,2009,6,10,1,KILL,1.21,1,1,0,Singing,NA,3
146521,WLNP,Prairie Trail,576,2009,6,10,1,LEFL,0.14,1,1,1,Singing,NA,3
146522,WLNP,Prairie Trail,576,2009,6,10,1,MGWA,0.01,2,2,2,Singing,NA,3
146523,WLNP,Prairie Trail,576,2009,6,10,1,NOFL,7.31,0,0,1,Calling,NA,3
146524,WLNP,Prairie Trail,576,2009,6,10,1,CCSP,0.33,1,1,1,Singing,NA,3
146525,WLNP,Prairie Trail,577,2009,6,10,1,TRES,8.48,0,0,1,Singing,NA,3
146526,WLNP,Prairie Trail,577,2009,6,10,1,HAWO,2.3,1,1,0,Calling,NA,3
146527,WLNP,Prairie Trail,577,2009,6,10,1,AMGO,3.11,1,1,0,Singing,NA,3
146528,WLNP,Prairie Trail,577,2009,6,10,1,AMRO,3.08,1,1,1,Singing,NA,3
146529,WLNP,Prairie Trail,577,2009,6,10,1,BBMA,0.16,1,1,1,Calling,NA,3
146530,WLNP,Prairie Trail,577,2009,6,10,1,CCSP,4.23,0,1,1,Singing,NA,3
146531,WLNP,Prairie Trail,577,2009,6,10,1,CEDW,2.14,2,0,0,Singing,NA,3
146532,WLNP,Prairie Trail,577,2009,6,10,1,CHSP,0.06,1,1,1,Singing,NA,3
146533,WLNP,Prairie Trail,577,2009,6,10,1,YWAR,0,1,1,1,Singing,NA,3
146534,WLNP,Prairie Trail,577,2009,6,10,1,GRCA,9.08,0,0,1,Singing,NA,3
146535,WLNP,Prairie Trail,577,2009,6,10,1,VESP,0.1,1,1,1,Singing,NA,3
146536,WLNP,Prairie Trail,577,2009,6,10,1,HOWR,0.04,1,1,1,Singing,NA,3
146537,WLNP,Prairie Trail,577,2009,6,10,1,LEFL,7.09,0,0,1,Singing,NA,3
146538,WLNP,Prairie Trail,577,2009,6,10,1,MGWA,4.33,0,1,1,Singing,NA,3
146539,WLNP,Prairie Trail,577,2009,6,10,1,PISI,5.28,0,1,0,Singing,NA,3
146540,WLNP,Prairie Trail,577,2009,6,10,1,SAVS,3.53,0,1,1,Singing,NA,3
146541,WLNP,Prairie Trail,577,2009,6,10,1,MOBL,1.21,1,0,0,Singing,NA,3
146542,WLNP,Prairie Trail,577,2009,6,10,1,CORA,0.27,1,0,0,Calling,NA,3
146543,WLNP,Prairie Trail,578,2009,6,10,1,SAVS,0.04,1,0,1,Singing,NA,3
146544,WLNP,Prairie Trail,578,2009,6,10,1,CEDW,2.04,1,0,1,Singing,NA,3
146545,WLNP,Prairie Trail,578,2009,6,10,1,AMRO,0.57,0,1,1,Singing,NA,3
146546,WLNP,Prairie Trail,578,2009,6,10,1,ZZZZ,1.1,1,1,1,Singing,NA,3
146547,WLNP,Prairie Trail,578,2009,6,10,1,CHSP,0.13,1,1,1,Singing,NA,3
146548,WLNP,Prairie Trail,578,2009,6,10,1,WCSP,3.39,0,1,1,Singing,NA,3
146549,WLNP,Prairie Trail,578,2009,6,10,1,PISI,3.58,0,1,0,Singing,NA,3
146550,WLNP,Prairie Trail,578,2009,6,10,1,MGWA,0.19,1,1,0,Singing,NA,3
146551,WLNP,Prairie Trail,578,2009,6,10,1,LEFL,8.25,0,0,1,Singing,NA,3
146552,WLNP,Prairie Trail,578,2009,6,10,1,HOWR,0.08,2,2,1,Singing,NA,3
146553,WLNP,Prairie Trail,578,2009,6,10,1,CORA,3.07,1,1,2,Calling,NA,3
146554,WLNP,Prairie Trail,578,2009,6,10,1,CCSP,0.29,1,0,1,Singing,NA,3
146555,WLNP,Prairie Trail,578,2009,6,10,1,BRSP,1,1,1,1,Singing,NA,3
146556,WLNP,Prairie Trail,578,2009,6,10,1,YWAR,0.52,1,1,1,Singing,NA,3
146557,WLNP,Prairie Trail,579,2009,6,10,1,VESP,0.03,2,2,2,Singing,NA,3
146558,WLNP,Prairie Trail,579,2009,6,10,1,CCSP,4.01,0,1,1,Singing,NA,3
146559,WLNP,Prairie Trail,579,2009,6,10,1,BRSP,0.29,1,0,0,Singing,NA,3
146560,WLNP,Prairie Trail,579,2009,6,10,1,HOWR,1.05,1,0,0,Singing,NA,3
146561,WLNP,Prairie Trail,579,2009,6,10,1,LAZB,0.17,1,1,1,Singing,NA,3
146562,WLNP,Prairie Trail,579,2009,6,10,1,BHGR,0.07,1,1,1,Singing,NA,3
146563,WLNP,Prairie Trail,579,2009,6,10,1,AMCR,8.11,0,0,1,Calling,NA,3
146564,WLNP,Prairie Trail,579,2009,6,10,1,AMGO,4.22,0,1,0,Calling,NA,3
146565,WLNP,Prairie Trail,579,2009,6,10,1,CHSP,0.06,1,2,1,Singing,NA,3
146566,WLNP,Prairie Trail,579,2009,6,10,1,VEER,2.25,1,1,0,Calling,NA,3
146567,WLNP,Prairie Trail,579,2009,6,10,1,WAVI,6.56,0,0,1,Singing,NA,3
146568,WLNP,Prairie Trail,579,2009,6,10,1,PISI,5.11,0,1,0,Singing,NA,3
146569,WLNP,Prairie Trail,579,2009,6,10,1,SAVS,0.21,1,1,0,Singing,NA,3
146570,WLNP,Prairie Trail,579,2009,6,10,1,BBMA,0.49,1,1,1,Calling,NA,3
146571,WLNP,Prairie Trail,580,2009,6,10,1,HAWO,7.44,0,0,1,Calling,NA,3
146572,WLNP,Prairie Trail,580,2009,6,10,1,AMGO,1.32,1,0,0,Calling,NA,3
146573,WLNP,Prairie Trail,580,2009,6,10,1,VESP,0.16,1,1,0,Singing,NA,3
146574,WLNP,Prairie Trail,580,2009,6,10,1,CHSP,1.33,1,0,0,Singing,NA,3
146575,WLNP,Prairie Trail,580,2009,6,10,1,PISI,8.11,0,0,1,Singing,NA,3
146576,WLNP,Prairie Trail,581,2009,6,10,1,WAVI,0.46,1,0,0,Singing,NA,3
146577,WLNP,Prairie Trail,581,2009,6,10,1,PISI,0.43,1,0,0,Singing,NA,3
146578,WLNP,Prairie Trail,581,2009,6,10,1,VESP,0.18,2,2,1,Singing,NA,3
146579,WLNP,Prairie Trail,582,2009,6,10,1,VESP,0,2,2,2,Singing,NA,3
146580,WLNP,Prairie Trail,582,2009,6,10,1,CCSP,0.05,1,1,1,Singing,NA,3
146581,WLNP,Prairie Trail,582,2009,6,10,1,PISI,0.12,1,0,1,Singing,NA,3
146582,WLNP,Prairie Trail,583,2009,6,10,1,TRES,3.42,0,1,0,Singing,NA,3
146583,WLNP,Prairie Trail,583,2009,6,10,1,VESP,0.04,2,2,1,Singing,NA,3
146584,WLNP,Prairie Trail,583,2009,6,10,1,CEDW,7.02,0,0,1,Singing,NA,3
146585,WLNP,Prairie Trail,583,2009,6,10,1,CORA,3.27,0,1,1,Calling,NA,3
146586,WLNP,Prairie Trail,584,2009,6,10,1,VESP,6.46,0,0,1,Singing,NA,3
146587,WLNP,Prairie Trail,584,2009,6,10,1,CORA,0.32,1,1,0,Calling,NA,3
146588,WLNP,Yarrow Cabin Trail,590,2009,6,30,1,PISI,0.2,1,1,1,Calling,NA,6
146589,WLNP,Yarrow Cabin Trail,590,2009,6,30,1,GRAJ,7.28,0,0,1,Calling,NA,6
146590,WLNP,Yarrow Cabin Trail,590,2009,6,30,1,YRWA,0.37,1,1,1,Singing,NA,6
146591,WLNP,Yarrow Cabin Trail,590,2009,6,30,1,RESQ,4.44,0,1,1,Calling,NA,6
146592,WLNP,Yarrow Cabin Trail,590,2009,6,30,1,HOWR,6.06,0,1,0,Singing,NA,6
146593,WLNP,Yarrow Cabin Trail,590,2009,6,30,1,AMRO,4.06,0,1,0,Singing,NA,6
146594,WLNP,Yarrow Cabin Trail,590,2009,6,30,1,RBNU,0.1,1,1,0,Calling,NA,6
146595,WLNP,Yarrow Cabin Trail,590,2009,6,30,1,MOCH,2.21,1,0,0,Calling,NA,6
146596,WLNP,Yarrow Cabin Trail,590,2009,6,30,1,OSFL,7.45,0,0,1,Singing,var 2 and 3 in library NA,6
146597,WLNP,Yarrow Cabin Trail,590,2009,6,30,1,RCKI,0.01,1,0,0,Singing,NA,6
146598,WLNP,Yarrow Cabin Trail,590,2009,6,30,1,LAZB,1.42,1,1,1,Singing,NA,6
146599,WLNP,Yarrow Cabin Trail,590,2009,6,30,1,MGWA,0.08,1,1,1,Singing,NA,6
146600,WLNP,Yarrow Cabin Trail,590,2009,6,30,1,WCSP,0.01,1,1,0,Singing,NA,6
146601,WLNP,Yarrow Cabin Trail,590,2009,6,30,1,TOSO,0.29,1,0,0,Singing,NA,6
146602,WLNP,Yarrow Cabin Trail,590,2009,6,30,1,YWAR,0.06,1,0,0,Singing,NA,6
146603,WLNP,Yarrow Cabin Trail,590,2009,6,30,1,WAVI,8.06,0,0,1,Singing,NA,6
146604,WLNP,Yarrow Cabin Trail,590,2009,6,30,1,BCCH,0.51,1,1,0,Calling,NA,6
146605,WLNP,Yarrow Cabin Trail,590,2009,6,30,1,CHSP,0.1,1,1,1,Singing,NA,6
146606,WLNP,Yarrow Cabin Trail,590,2009,6,30,1,BHCO,1.58,1,0,0,Calling,NA,6
146607,WLNP,Yarrow Cabin Trail,591,2009,6,30,1,OSFL,3.12,1,0,0,Singing,NA,6
146608,WLNP,Yarrow Cabin Trail,591,2009,6,30,1,AMRO,2.03,1,0,1,Calling,NA,6
146609,WLNP,Yarrow Cabin Trail,591,2009,6,30,1,SWTH,0.03,1,0,0,Singing,NA,6
146610,WLNP,Yarrow Cabin Trail,591,2009,6,30,1,CEDW,7.51,0,0,1,Calling,NA,6
146611,WLNP,Yarrow Cabin Trail,591,2009,6,30,1,DUFL,1.05,1,0,0,Singing,NA,6
146612,WLNP,Yarrow Cabin Trail,591,2009,6,30,1,BHCO,8.24,0,0,2,Calling,NA,6
146613,WLNP,Yarrow Cabin Trail,591,2009,6,30,1,MGWA,0.09,2,2,1,Singing,NA,6
146614,WLNP,Yarrow Cabin Trail,591,2009,6,30,1,PISI,1.17,2,0,0,Calling,NA,6
146615,WLNP,Yarrow Cabin Trail,591,2009,6,30,1,RBNU,3.33,0,1,1,Calling,NA,6
146616,WLNP,Yarrow Cabin Trail,591,2009,6,30,1,RCKI,2.32,1,1,1,Singing,NA,6
146617,WLNP,Yarrow Cabin Trail,591,2009,6,30,1,WCSP,0.01,1,1,1,Singing,NA,6
146618,WLNP,Yarrow Cabin Trail,591,2009,6,30,1,RESQ,2.29,1,0,0,Calling,NA,6
146619,WLNP,Yarrow Cabin Trail,591,2009,6,30,1,HOWR,0.01,1,1,1,Singing,NA,6
146620,WLNP,Cameron Lake,1,2008,7,9,1,PISI,0.16,1,1,1,Calling,,7
146621,WLNP,Cameron Lake,1,2008,7,9,1,TOWA,6.57,0,0,2,Singing,,7
146622,WLNP,Cameron Lake,1,2008,7,9,1,SWTH,0.03,2,2,2,Singing,,7
146623,WLNP,Cameron Lake,1,2008,7,9,1,WIWR,2.39,1,1,0,Singing,,7
146624,WLNP,Cameron Lake,1,2008,7,9,1,WIWA,9.28,0,0,1,Singing,,7
146625,WLNP,Cameron Lake,1,2008,7,9,1,AMRO,0.01,1,0,0,Calling,,7
146626,WLNP,Cameron Lake,1,2008,7,9,1,FOSP,0.08,1,1,1,Singing,,7
146627,WLNP,Cameron Lake,1,2008,7,9,1,MOCH,1.49,1,0,0,Calling,,7
146628,WLNP,Cameron Lake,1,2008,7,9,1,GCKI,4.52,0,1,1,Singing,,7
146629,WLNP,Cameron Lake,1,2008,7,9,1,MGWA,0.36,1,1,0,Singing,,7
146630,WLNP,Cameron Lake,1,2008,7,9,1,RBNU,7.37,0,0,1,Calling,,7
146631,WLNP,Cameron Lake,1,2008,7,9,1,VATH,2.4,1,1,1,Singing,,7
146632,WLNP,Cameron Lake,1,2008,7,9,1,YRWA,4.01,0,1,1,Singing,,7
146633,WLNP,Cameron Lake,3,2008,7,14,1,SWTH,0.04,1,1,1,Singing,,7
146634,WLNP,Cameron Lake,3,2008,7,14,1,WIWR,0.01,2,2,2,Singing,,7
146635,WLNP,Cameron Lake,3,2008,7,14,1,TOWA,0.31,1,1,1,Singing,,7
146636,WLNP,Cameron Lake,3,2008,7,14,1,RESQ,1.28,1,1,1,Calling,,7
146637,WLNP,Cameron Lake,3,2008,7,14,1,PISI,6.24,0,1,1,Calling,,7
146638,WLNP,Cameron Lake,3,2008,7,14,1,DEJU,2.11,1,0,0,Singing,,7
146639,WLNP,Cameron Lake,3,2008,7,14,1,NOWA,3.44,0,1,0,Singing,,7
146640,WLNP,Cameron Lake,3,2008,7,14,1,VATH,0.06,2,2,2,Singing,,7
146641,WLNP,Cameron Lake,3,2008,7,14,1,AMRO,3.4,0,1,1,Singing,,7
146642,WLNP,Cameron Lake,4,2008,7,14,1,WIWR,0.03,1,1,1,Singing,,7
146643,WLNP,Cameron Lake,4,2008,7,14,1,TOWA,2.46,1,1,0,Singing,,7
146644,WLNP,Cameron Lake,4,2008,7,14,1,MOCH,7.31,0,0,1,Singing,,7
146645,WLNP,Cameron Lake,4,2008,7,14,1,WWCR,1.24,1,1,1,Singing,,7
146646,WLNP,Cameron Lake,4,2008,7,14,1,PISI,0.17,2,1,2,Calling,,7
146647,WLNP,Cameron Lake,4,2008,7,14,1,VATH,0.11,1,2,2,Singing,,7
146648,WLNP,Cameron Lake,4,2008,7,14,1,SWTH,0.01,1,2,2,Singing,,7
146649,WLNP,Cameron Lake,4,2008,7,14,1,RBNU,0.2,1,1,1,Calling,,7
146650,WLNP,Cameron Lake,4,2008,7,14,1,GCKI,6.26,0,1,1,Calling,,7
146651,WLNP,Cameron Lake,5,2008,7,14,1,SWTH,0.04,1,1,1,Singing,,7
146652,WLNP,Cameron Lake,5,2008,7,14,1,MGWA,0.07,1,0,1,Singing,,7
146653,WLNP,Cameron Lake,5,2008,7,14,1,GCKI,8.03,0,0,1,Calling,,7
146654,WLNP,Cameron Lake,5,2008,7,14,1,PISI,0.42,1,0,0,Calling,,7
146655,WLNP,Cameron Lake,6,2008,7,14,1,VATH,0.01,2,1,2,Singing,,7
146656,WLNP,Cameron Lake,6,2008,7,14,1,AMRO,3.47,0,1,1,Singing,,7
146657,WLNP,Cameron Lake,6,2008,7,14,1,DEJU,5.1,0,1,0,Singing,,7
146658,WLNP,Cameron Lake,6,2008,7,14,1,MGWA,2.12,1,1,1,Singing,,7
146659,WLNP,Cameron Lake,6,2008,7,14,1,PISI,0.01,1,1,1,Calling,,7
146660,WLNP,Cameron Lake,6,2008,7,14,1,RESQ,3.53,0,1,0,Calling,,7
146661,WLNP,Cameron Lake,6,2008,7,14,1,TOWA,0.04,1,1,1,Singing,,7
146662,WLNP,Cameron Lake,6,2008,7,14,1,WIWR,0.01,1,1,1,Singing,,7
146663,WLNP,Cameron Lake,6,2008,7,14,1,WWCR,2.3,1,1,1,Singing,,7
146664,WLNP,Cameron Lake,6,2008,7,14,1,SWTH,0.59,1,1,1,Singing,,7
146665,WLNP,Summit Lake,9,2008,7,14,1,AMRO,0.01,1,1,1,Singing,,8
146666,WLNP,Summit Lake,9,2008,7,14,1,GRAJ,4.21,0,1,0,Calling,,8
146667,WLNP,Summit Lake,9,2008,7,14,1,PISI,0.06,1,1,0,Calling,,8
146668,WLNP,Summit Lake,9,2008,7,14,1,VATH,3.09,2,2,0,Singing,,8
146669,WLNP,Summit Lake,9,2008,7,14,1,DEJU,0.39,1,1,1,Singing,,8
146670,WLNP,Summit Lake,11,2008,7,14,1,AMRO,0.09,1,1,1,Singing,,8
146671,WLNP,Summit Lake,11,2008,7,14,1,YRWA,0.04,1,1,2,Singing,,8
146672,WLNP,Summit Lake,11,2008,7,14,1,PISI,0.35,1,1,1,Calling,,8
146673,WLNP,Summit Lake,11,2008,7,14,1,OSFL,0.08,1,1,0,Singing,,8
146674,WLNP,Summit Lake,11,2008,7,14,1,MOCH,3.14,1,1,0,Calling,,8
146675,WLNP,Summit Lake,11,2008,7,14,1,HETH,2.33,1,1,1,Singing,,8
146676,WLNP,Summit Lake,11,2008,7,14,1,FOSP,0.01,2,2,2,Singing,,8
146677,WLNP,Summit Lake,11,2008,7,14,1,DEJU,0.52,1,1,0,Singing,,8
146678,WLNP,Summit Lake,11,2008,7,14,1,CHSP,8.32,0,0,1,Singing,,8
146679,WLNP,Summit Lake,12,2008,7,16,1,RCKI,6.06,0,1,1,Singing,,8
146680,WLNP,Summit Lake,12,2008,7,16,1,FOSP,0.42,1,1,2,Singing,,8
146681,WLNP,Summit Lake,12,2008,7,16,1,PISI,4.07,0,2,2,Calling,,8
146682,WLNP,Summit Lake,12,2008,7,16,1,PIGR,0.18,1,0,0,Calling,,8
146683,WLNP,Summit Lake,12,2008,7,16,1,MGWA,3.4,0,1,0,Singing,,8
146684,WLNP,Summit Lake,12,2008,7,16,1,HETH,1.03,1,1,2,Singing,,8
146685,WLNP,Summit Lake,12,2008,7,16,1,WWCR,2.32,1,2,1,Calling,,8
146686,WLNP,Summit Lake,12,2008,7,16,1,CHSP,0.56,1,1,1,Singing,,8
146687,WLNP,Summit Lake,12,2008,7,16,1,DEJU,0.01,2,1,1,Singing,,8
146688,WLNP,Summit Lake,12,2008,7,16,1,YRWA,0.25,1,0,0,Singing,,8
146689,WLNP,Summit Lake,15,2008,7,16,1,WWCR,1.23,3,2,0,Calling,,8
146690,WLNP,Summit Lake,15,2008,7,16,1,FOSP,0.01,1,1,1,Singing,,8
146691,WLNP,Summit Lake,15,2008,7,16,1,DEJU,0.07,2,2,2,Singing,,8
146692,WLNP,Summit Lake,15,2008,7,16,1,CHSP,0.01,1,1,2,Singing,,8
146693,WLNP,Summit Lake,15,2008,7,16,1,MGWA,8.49,0,0,1,Singing,,8
146694,WLNP,Summit Lake,15,2008,7,16,1,MOCH,0.05,2,1,1,Calling,,8
146695,WLNP,Summit Lake,15,2008,7,16,1,PISI,4.34,0,1,1,Calling,,8
146696,WLNP,Summit Lake,15,2008,7,16,1,GRAJ,2.49,1,1,0,Calling,,8
146697,WLNP,Summit Lake,15,2008,7,16,1,RCKI,3.05,1,1,1,Singing,,8
146698,WLNP,Summit Lake,15,2008,7,16,1,HETH,6.22,0,1,1,Calling,,8
146699,WLNP,Summit Lake,16,2008,7,15,1,MOCH,2.39,1,1,0,Calling,,8
146700,WLNP,Summit Lake,16,2008,7,15,1,HETH,0.55,1,0,0,Singing,,8
146701,WLNP,Summit Lake,16,2008,7,15,1,FOSP,0.09,1,1,2,Singing,,8
146702,WLNP,Summit Lake,16,2008,7,15,1,WWCR,3.19,1,1,2,Calling,,8
146703,WLNP,Summit Lake,16,2008,7,15,1,YRWA,4.19,0,1,1,Singing,,8
146704,WLNP,Summit Lake,16,2008,7,15,1,DEJU,1.12,1,1,0,Singing,,8
146705,WLNP,Summit Lake,16,2008,7,15,1,CHSP,9.04,0,0,1,Singing,,8
146706,WLNP,Summit Lake,16,2008,7,15,1,PIWO,2.14,1,0,0,Drumming,,8
146707,WLNP,Summit Lake,16,2008,7,15,1,RCKI,0.01,1,1,2,Singing,,8
146708,WLNP,Summit Lake,16,2008,7,15,1,RBNU,0.1,1,1,1,Calling,,8
146709,WLNP,Summit Lake,16,2008,7,15,1,PISI,0.24,1,1,1,Calling,,8
146710,WLNP,Lower Mount Crandell,18,2008,6,17,1,BHCO,0.1,1,1,1,Singing,,1
146711,WLNP,Lower Mount Crandell,18,2008,6,17,1,BHGR,1.54,1,1,0,Singing,,1
146712,WLNP,Lower Mount Crandell,18,2008,6,17,1,CCSP,1.23,1,1,0,Singing,,1
146713,WLNP,Lower Mount Crandell,18,2008,6,17,1,RWBL,6.35,0,1,0,Singing,,1
146714,WLNP,Lower Mount Crandell,18,2008,6,17,1,AMRO,0.13,1,1,1,Singing,,1
146715,WLNP,Lower Mount Crandell,18,2008,6,17,1,GRCA,4.28,0,1,1,Calling,sings in 2+3,1
146716,WLNP,Lower Mount Crandell,18,2008,6,17,1,WCSP,1.03,1,1,1,Singing,,1
146717,WLNP,Lower Mount Crandell,18,2008,6,17,1,WAVI,0,2,2,2,Singing,,1
146718,WLNP,Lower Mount Crandell,18,2008,6,17,1,SWTH,0.14,1,1,0,Singing,,1
146719,WLNP,Lower Mount Crandell,18,2008,6,17,1,SORA,8.59,0,0,1,Singing,,1
146720,WLNP,Lower Mount Crandell,18,2008,6,17,1,YWAR,0.04,2,2,2,Singing,,1
146721,WLNP,Lower Mount Crandell,18,2008,6,17,1,RUGR,9.46,0,0,1,Drumming,,1
146722,WLNP,Lower Mount Crandell,18,2008,6,17,1,RNSA,6.43,0,0,1,Drumming,,1
146723,WLNP,Lower Mount Crandell,18,2008,6,17,1,RCKI,2.56,1,0,0,Singing,,1
146724,WLNP,Lower Mount Crandell,18,2008,6,17,1,RBNU,6.32,0,1,0,Singing,,1
146725,WLNP,Lower Mount Crandell,18,2008,6,17,1,OSFL,0.13,1,1,1,Singing,,1
146726,WLNP,Lower Mount Crandell,18,2008,6,17,1,MOCH,0.01,1,1,1,Singing,,1
146727,WLNP,Lower Mount Crandell,19,2008,6,17,1,SWTH,0.05,1,1,2,Singing,,1
146728,WLNP,Lower Mount Crandell,19,2008,6,17,1,NOFL,6.38,0,1,1,Calling,,1
146729,WLNP,Lower Mount Crandell,19,2008,6,17,1,OSFL,1.02,1,1,1,Singing,,1
146730,WLNP,Lower Mount Crandell,19,2008,6,17,1,RBNU,7.18,0,0,1,Singing,,1
146731,WLNP,Lower Mount Crandell,19,2008,6,17,1,BHCO,0.07,1,0,1,Singing,,1
146732,WLNP,Lower Mount Crandell,19,2008,6,17,1,RCKI,0.23,1,0,0,Singing,,1
146733,WLNP,Lower Mount Crandell,19,2008,6,17,1,RNSA,1.45,1,1,0,Drumming,,1
146734,WLNP,Lower Mount Crandell,19,2008,6,17,1,RUGR,3.13,1,0,1,Drumming,,1
146735,WLNP,Lower Mount Crandell,19,2008,6,17,1,MOCH,0.11,1,1,1,Singing,,1
146736,WLNP,Lower Mount Crandell,19,2008,6,17,1,WAVI,1.01,1,1,1,Singing,,1
146737,WLNP,Lower Mount Crandell,19,2008,6,17,1,WCSP,0.52,1,0,1,Singing,,1
146738,WLNP,Lower Mount Crandell,19,2008,6,17,1,CHSP,0.03,2,2,2,Singing,,1
146739,WLNP,Lower Mount Crandell,19,2008,6,17,1,GRCA,4.15,0,1,0,Calling,,1
146740,WLNP,Lower Mount Crandell,19,2008,6,17,1,MGWA,0.02,1,1,0,Singing,,1
146741,WLNP,Lower Mount Crandell,19,2008,6,17,1,AMRO,0.01,1,1,1,Singing,,1
146742,WLNP,Lower Mount Crandell,19,2008,6,17,1,PISI,0.17,1,2,1,Singing,,1
146743,WLNP,Lower Mount Crandell,19,2008,6,17,1,YWAR,0.45,1,0,1,Singing,,1
146744,WLNP,Lower Mount Crandell,20,2008,7,7,1,YWAR,1.26,1,1,0,Singing,,1
146745,WLNP,Lower Mount Crandell,20,2008,7,7,1,AMRO,0,2,1,1,Singing,,1
146746,WLNP,Lower Mount Crandell,20,2008,7,7,1,OSFL,1.22,1,0,1,Singing,,1
146747,WLNP,Lower Mount Crandell,20,2008,7,7,1,BHCO,4,0,1,0,Singing,,1
146748,WLNP,Lower Mount Crandell,20,2008,7,7,1,CCSP,0.1,1,1,1,Singing,,1
146749,WLNP,Lower Mount Crandell,20,2008,7,7,1,WAVI,0.23,1,1,1,Singing,,1
146750,WLNP,Lower Mount Crandell,20,2008,7,7,1,OCWA,2.58,1,1,1,Singing,,1
146751,WLNP,Lower Mount Crandell,20,2008,7,7,1,MGWA,0.03,1,1,0,Singing,,1
146752,WLNP,Lower Mount Crandell,20,2008,7,7,1,WCSP,0.2,1,1,0,Singing,,1
146753,WLNP,Lower Mount Crandell,20,2008,7,7,1,LAZB,0.59,1,1,0,Singing,,1
146754,WLNP,Lower Mount Crandell,20,2008,7,7,1,GRCA,0.04,1,1,0,Singing,,1
146755,WLNP,Lower Mount Crandell,20,2008,7,7,1,CHSP,0,1,1,1,Singing,,1
146756,WLNP,Lower Mount Crandell,20,2008,7,7,1,SWTH,7.18,0,0,1,Singing,,1
146757,WLNP,Lower Mount Crandell,21,2008,7,8,1,SWTH,0.12,2,2,1,Singing,,1
146758,WLNP,Lower Mount Crandell,21,2008,7,8,1,RCKI,8.47,0,0,1,Singing,,1
146759,WLNP,Lower Mount Crandell,21,2008,7,8,1,MGWA,0.06,2,1,1,Singing,,1
146760,WLNP,Lower Mount Crandell,21,2008,7,8,1,BCCH,2.27,1,1,1,Singing,,1
146761,WLNP,Lower Mount Crandell,21,2008,7,8,1,YYYY,4.06,0,1,0,Calling,,1
146762,WLNP,Lower Mount Crandell,21,2008,7,8,1,YWAR,0.49,1,1,1,Singing,,1
146763,WLNP,Lower Mount Crandell,21,2008,7,8,1,AMRO,0.54,1,0,1,Singing,,1
146764,WLNP,Lower Mount Crandell,21,2008,7,8,1,WEWP,3.28,0,1,1,Singing,,1
146765,WLNP,Lower Mount Crandell,21,2008,7,8,1,WAVI,0.01,2,2,2,Singing,4.14 WOLVES,1
146766,WLNP,Lower Mount Crandell,22,2008,7,7,1,AMRO,0.03,1,1,1,Singing,,1
146767,WLNP,Lower Mount Crandell,22,2008,7,7,1,CLNU,8.29,0,0,1,Calling,,1
146768,WLNP,Lower Mount Crandell,22,2008,7,7,1,CEDW,7.26,0,0,1,Singing,,1
146769,WLNP,Lower Mount Crandell,22,2008,7,7,1,PISI,2.04,1,1,1,Calling,,1
146770,WLNP,Lower Mount Crandell,22,2008,7,7,1,BHCO,1.44,1,1,0,Singing,,1
146771,WLNP,Lower Mount Crandell,22,2008,7,7,1,CCSP,6.38,0,1,0,Singing,,1
146772,WLNP,Lower Mount Crandell,22,2008,7,7,1,YWAR,4.4,0,1,1,Singing,,1
146773,WLNP,Lower Mount Crandell,22,2008,7,7,1,WAVI,0.09,1,1,1,Singing,,1
146774,WLNP,Lower Mount Crandell,22,2008,7,7,1,SWTH,0.01,2,2,2,Singing,,1
146775,WLNP,Lower Mount Crandell,22,2008,7,7,1,RESQ,4.41,0,1,1,Calling,,1
146776,WLNP,Lower Mount Crandell,22,2008,7,7,1,AMCR,9.11,0,0,1,Calling,,1
146777,WLNP,Lower Mount Crandell,22,2008,7,7,1,RBNU,3.07,1,1,1,Singing,,1
146778,WLNP,Lower Mount Crandell,22,2008,7,7,1,AMGO,0.26,1,0,0,Calling,,1
146779,WLNP,Lower Mount Crandell,22,2008,7,7,1,OCWA,8.59,0,0,1,Singing,,1
146780,WLNP,Lower Mount Crandell,22,2008,7,7,1,MGWA,2.41,1,1,0,Singing,,1
146781,WLNP,Lower Mount Crandell,22,2008,7,7,1,NOFL,4.02,0,1,0,Calling,,1
146782,WLNP,Lower Mount Crandell,22,2008,7,7,1,CHSP,0.05,1,1,1,Singing,,1
146783,WLNP,Lower Mount Crandell,22,2008,7,7,1,DUFL,3.08,1,1,1,Singing,,1
146784,WLNP,Lower Mount Crandell,22,2008,7,7,1,RCKI,6.36,0,1,0,Singing,,1
146785,WLNP,Lower Mount Crandell,23,2008,7,7,1,PISI,0.19,1,1,1,Calling,,1
146786,WLNP,Lower Mount Crandell,23,2008,7,7,1,CORA,0.08,1,1,0,Calling,,1
146787,WLNP,Lower Mount Crandell,23,2008,7,7,1,NOFL,5.13,0,1,0,Calling,,1
146788,WLNP,Lower Mount Crandell,23,2008,7,7,1,WAVI,0.01,1,1,0,Singing,,1
