organization,project,project_id,location,location_id,recording_date_time,recording_id,task_method,task_id,aru_task_status,species_code,species_common_name,species_scientific_name,species_class,detection_time,task_duration,tag_duration,min_tag_freq,max_tag_freq,tag_id,individual_order,vocalization,abundance,tag_rating,tag_is_verified,clip_channel_used,observer,observer_id,verifier_id,left_full_freq_tag_rms_peak_dbfs,left_full_freq_tag_rms_trough_dbfs,left_full_freq_tag_pk_count,left_full_freq_tag_dc_offset,left_full_freq_tag_min_level,left_full_freq_tag_max_level,left_full_freq_tag_peak_level_dbfs,left_freq_filter_tag_rms_peak_dbfs,left_freq_filter_tag_rms_trough_dbfs,left_freq_filter_tag_pk_count,left_freq_filter_tag_dc_offset,left_freq_filter_tag_min_level,left_freq_filter_tag_max_level,left_freq_filter_tag_peak_level_dbfs,right_full_freq_tag_rms_peak_dbfs,right_full_freq_tag_rms_trough_dbfs,right_full_freq_tag_pk_count,right_full_freq_tag_dc_offset,right_full_freq_tag_min_level,right_full_freq_tag_max_level,right_full_freq_tag_peak_level_dbfs,right_freq_filter_tag_rms_peak_dbfs,right_freq_filter_tag_rms_trough_dbfs,right_freq_filter_tag_pk_count,right_freq_filter_tag_dc_offset,right_freq_filter_tag_min_level,right_freq_filter_tag_max_level,right_freq_filter_tag_peak_level_dbfs,tagged_in_wildtrax,media_url,spectrogram_url,clip_url
PC,Waterton Lakes National Park - EI Songbird Monitoring 2021,925,ESKERINE-115,214792,2021-06-14 07:01:35,305771,1SPT,285116,Transcribed,WCSP,White-crowned Sparrow,ZONOTRICHIA LEUCOPHRYS,Aves,14.64,600.00,3.48,0.05kHz,8.17kHz,2586269,1,Song,1,,f,2,Steve Ogle,1211,,-39.77,-47.67,2,-0.00004,-0.034004,0.033959,-29.37,-41.8,-49.4,2,0.000009,-0.025032,0.030667,-30.27,-40.69,-52.71,2,0.000037,-0.019584,0.025419,-31.9,-43.32,-54.69,2,-0.000007,-0.019599,0.015644,-34.16,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=285116,https://wildtrax-aru.s3.us-west-2.amazonaws.com/050e5fc3-ae15-408d-b496-c86c822816a5/192d8178c30543b596b704fc6042a4ad.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/050e5fc3-ae15-408d-b496-c86c822816a5/192d8178c30543b596b704fc6042a4ad.mp3
PC,Waterton Lakes National Park - EI Songbird Monitoring 2021,925,ESKERINE-115,214792,2021-06-14 07:01:35,305771,1SPT,285116,Transcribed,PISI,Pine Siskin,SPINUS PINUS,Aves,37.10,600.00,3.40,0.75kHz,8.96kHz,2586270,1,Call,1,,f,1,Steve Ogle,1211,,-39.98,-49.4,2,0.000007,-0.039671,0.041453,-27.65,-41.03,-62.62,2,0,-0.035648,0.03438,-28.96,-45.94,-53.42,2,0.000006,-0.017929,0.020374,-33.82,-48.34,-65.02,2,0,-0.014025,0.014929,-36.52,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=285116,https://wildtrax-aru.s3.us-west-2.amazonaws.com/050e5fc3-ae15-408d-b496-c86c822816a5/35d274aa37044b219749421ada1fe0b5.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/050e5fc3-ae15-408d-b496-c86c822816a5/35d274aa37044b219749421ada1fe0b5.mp3
PC,Waterton Lakes National Park - EI Songbird Monitoring 2021,925,ESKERINE-115,214792,2021-06-14 07:01:35,305771,1SPT,285116,Transcribed,CORA,Common Raven,CORVUS CORAX,Aves,44.34,600.00,2.16,0.23kHz,3.97kHz,2586271,1,Call,2,,f,1,Steve Ogle,1211,,-36.52,-43.5,2,0.000036,-0.059565,0.050321,-24.5,-39.1,-52.48,2,0.000001,-0.033493,0.033188,-29.5,-43.53,-50.54,2,0.000018,-0.021624,0.023918,-32.43,-47.9,-58.33,2,-0.000002,-0.016762,0.015062,-35.51,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=285116,https://wildtrax-aru.s3.us-west-2.amazonaws.com/050e5fc3-ae15-408d-b496-c86c822816a5/40649da5aedb464d8e5a2267a4aaef85.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/050e5fc3-ae15-408d-b496-c86c822816a5/40649da5aedb464d8e5a2267a4aaef85.mp3
PC,Waterton Lakes National Park - EI Songbird Monitoring 2021,925,ESKERINE-115,214792,2021-06-14 07:01:35,305771,1SPT,285116,Transcribed,PISI,Pine Siskin,SPINUS PINUS,Aves,46.78,600.00,3.28,0.79kHz,8.08kHz,2586272,2,Call,1,,f,1,Steve Ogle,1211,,-37.56,-48.65,2,-0.000002,-0.033009,0.031647,-29.63,-53.07,-62.19,2,0,-0.013095,0.012832,-37.66,-44.17,-52.89,2,-0.000004,-0.015933,0.015653,-35.95,-57.09,-65.47,2,0,-0.007419,0.007717,-42.25,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=285116,https://wildtrax-aru.s3.us-west-2.amazonaws.com/050e5fc3-ae15-408d-b496-c86c822816a5/7f8ff38e62c9408bb379d78fc89da0f1.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/050e5fc3-ae15-408d-b496-c86c822816a5/7f8ff38e62c9408bb379d78fc89da0f1.mp3
PC,Waterton Lakes National Park - EI Songbird Monitoring 2021,925,ESKERINE-115,214792,2021-06-14 07:01:35,305771,1SPT,285116,Transcribed,WCSP,White-crowned Sparrow,ZONOTRICHIA LEUCOPHRYS,Aves,58.85,600.00,2.09,1.35kHz,6.86kHz,2586274,2,Song,1,,f,1,Steve Ogle,1211,,-36.4,-47.26,2,-0.000027,-0.033609,0.025372,-29.47,-59.37,-64.9,2,0,-0.004328,0.004261,-47.27,-43.47,-51.88,2,-0.00001,-0.014732,0.014817,-36.58,-65.86,-68.93,2,0,-0.001829,0.001909,-54.38,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=285116,https://wildtrax-aru.s3.us-west-2.amazonaws.com/050e5fc3-ae15-408d-b496-c86c822816a5/ab1070e62b754c1983b5b67cee2157af.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/050e5fc3-ae15-408d-b496-c86c822816a5/ab1070e62b754c1983b5b67cee2157af.mp3
PC,Waterton Lakes National Park - EI Songbird Monitoring 2021,925,ESKERINE-115,214792,2021-06-14 07:01:35,305771,1SPT,285116,Transcribed,EAKI,Eastern Kingbird,TYRANNUS TYRANNUS,Aves,60.88,600.00,1.05,4.02kHz,8.64kHz,2586273,1,Call,1,,f,1,Steve Ogle,1211,,-34.2,-43.22,2,-0.000105,-0.039592,0.03231,-28.05,-58.3,-67.08,2,0,-0.004277,0.004556,-46.83,-42.82,-51.8,2,-0.000012,-0.01904,0.017978,-34.41,-65.24,-70.93,2,0,-0.001969,0.002066,-53.7,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=285116,https://wildtrax-aru.s3.us-west-2.amazonaws.com/050e5fc3-ae15-408d-b496-c86c822816a5/999857ac0d24466ea8885621c73ea0d8.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/050e5fc3-ae15-408d-b496-c86c822816a5/999857ac0d24466ea8885621c73ea0d8.mp3
PC,Waterton Lakes National Park - EI Songbird Monitoring 2021,925,ESKERINE-115,214792,2021-06-14 07:01:35,305771,1SPT,285116,Transcribed,UNWT,Unidentified waterfowl,WATERFOWL SP.,Aves,63.14,600.00,2.68,0.19kHz,3.78kHz,2586300,1,Call,1,,f,1,Steve Ogle,1211,,-40.42,-49.51,2,-0.000016,-0.021915,0.025695,-31.8,-50.82,-57.17,2,0.000002,-0.010554,0.010297,-39.53,-45.68,-52.19,2,0.000022,-0.015167,0.013228,-36.38,-56.11,-59.92,2,-0.000006,-0.005859,0.00611,-44.28,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=285116,https://wildtrax-aru.s3.us-west-2.amazonaws.com/050e5fc3-ae15-408d-b496-c86c822816a5/2a36a01d578f431c83c834fe6ca3fdae.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/050e5fc3-ae15-408d-b496-c86c822816a5/2a36a01d578f431c83c834fe6ca3fdae.mp3
PC,Waterton Lakes National Park - EI Songbird Monitoring 2021,925,ESKERINE-115,214792,2021-06-14 07:01:35,305771,1SPT,285116,Transcribed,VESP,Vesper Sparrow,POOECETES GRAMINEUS,Aves,68.20,600.00,3.75,1.54kHz,8.22kHz,2586275,1,Song,1,,f,1,Steve Ogle,1211,,-31.27,-50.37,2,0.000016,-0.047072,0.053018,-25.51,-56.72,-64.59,2,0,-0.005981,0.005744,-44.46,-39.22,-54.33,2,-0.00001,-0.023149,0.025306,-31.94,-61.8,-68.77,2,0,-0.00345,0.003044,-49.24,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=285116,https://wildtrax-aru.s3.us-west-2.amazonaws.com/050e5fc3-ae15-408d-b496-c86c822816a5/7ccc072852ba45e08afe240cc6377cbe.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/050e5fc3-ae15-408d-b496-c86c822816a5/7ccc072852ba45e08afe240cc6377cbe.mp3
PC,Waterton Lakes National Park - EI Songbird Monitoring 2021,925,ESKERINE-115,214792,2021-06-14 07:01:35,305771,1SPT,285116,Transcribed,PISI,Pine Siskin,SPINUS PINUS,Aves,69.44,600.00,4.13,2.15kHz,9.53kHz,2586276,3,Call,1,,f,1,Steve Ogle,1211,,-30.11,-46.01,2,-0.000088,-0.053214,0.06242,-24.09,-56.65,-65.43,2,0,-0.005217,0.00545,-45.27,-35.13,-51.06,2,0.000019,-0.035521,0.042865,-27.36,-61.03,-68.76,2,0,-0.003281,0.003456,-49.23,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=285116,https://wildtrax-aru.s3.us-west-2.amazonaws.com/050e5fc3-ae15-408d-b496-c86c822816a5/f0b41ccabad34ac38d5a12dc578ecaa4.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/050e5fc3-ae15-408d-b496-c86c822816a5/f0b41ccabad34ac38d5a12dc578ecaa4.mp3
PC,Waterton Lakes National Park - EI Songbird Monitoring 2021,925,ESKERINE-115,214792,2021-06-14 07:01:35,305771,1SPT,285116,Transcribed,EAKI,Eastern Kingbird,TYRANNUS TYRANNUS,Aves,104.80,600.00,1.98,0.37kHz,9.29kHz,2586277,2,Call,1,,f,1,Steve Ogle,1211,,-30.72,-43.38,2,0.000094,-0.064799,0.053399,-23.77,-43.6,-59.18,2,0.000002,-0.027109,0.029583,-30.58,-35.06,-47.6,2,0.000002,-0.03121,0.02523,-30.11,-51.04,-62.38,2,-0.000001,-0.01014,0.012125,-38.33,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=285116,https://wildtrax-aru.s3.us-west-2.amazonaws.com/050e5fc3-ae15-408d-b496-c86c822816a5/b72bce772bd3424bb1c2442aea3658f8.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/050e5fc3-ae15-408d-b496-c86c822816a5/b72bce772bd3424bb1c2442aea3658f8.mp3
PC,Waterton Lakes National Park - EI Songbird Monitoring 2021,925,ESKERINE-115,214792,2021-06-14 07:01:35,305771,1SPT,285116,Transcribed,YEWA,Yellow Warbler,SETOPHAGA PETECHIA,Aves,124.83,600.00,2.90,1.12kHz,8.36kHz,2586278,1,Song,1,,f,1,Steve Ogle,1211,,-24.5,-43.46,2,-0.000053,-0.127943,0.085769,-17.86,-47.07,-59.84,2,0,-0.022586,0.019268,-32.92,-27.67,-48.43,2,-0.000011,-0.063461,0.104162,-19.65,-54.8,-63.97,2,0,-0.007492,0.007935,-42.01,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=285116,https://wildtrax-aru.s3.us-west-2.amazonaws.com/050e5fc3-ae15-408d-b496-c86c822816a5/6131f1d2635943c4aacce3d8fced76ee.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/050e5fc3-ae15-408d-b496-c86c822816a5/6131f1d2635943c4aacce3d8fced76ee.mp3
PC,Waterton Lakes National Park - EI Songbird Monitoring 2021,925,ESKERINE-115,214792,2021-06-14 07:01:35,305771,1SPT,285116,Transcribed,CEDW,Cedar Waxwing,BOMBYCILLA CEDRORUM,Aves,147.48,600.00,1.96,4.34kHz,8.64kHz,2586279,1,Song,1,,f,1,Steve Ogle,1211,,-16.34,-32,2,0.000045,-0.250696,0.300324,-10.45,-45.43,-66.99,2,0,-0.022908,0.022871,-32.8,-20.31,-42.93,2,0.000067,-0.158729,0.175788,-15.1,-52.15,-71.06,2,0,-0.011335,0.011187,-38.91,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=285116,https://wildtrax-aru.s3.us-west-2.amazonaws.com/050e5fc3-ae15-408d-b496-c86c822816a5/702753c060e546de89d36dcddc8af208.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/050e5fc3-ae15-408d-b496-c86c822816a5/702753c060e546de89d36dcddc8af208.mp3
PC,Waterton Lakes National Park - EI Songbird Monitoring 2021,925,ESKERINE-115,214792,2021-06-14 07:01:35,305771,1SPT,285116,Transcribed,CEDW,Cedar Waxwing,BOMBYCILLA CEDRORUM,Aves,164.19,600.00,2.06,5.60kHz,9.67kHz,2586280,2,Song,1,,f,1,Steve Ogle,1211,,-18.51,-27.46,2,-0.000556,-0.198048,0.271682,-11.32,-50.31,-67.29,2,0,-0.010985,0.010615,-39.18,-22.35,-36.48,2,-0.00014,-0.12802,0.138545,-17.17,-56.06,-71.42,2,0,-0.005907,0.005779,-44.57,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=285116,https://wildtrax-aru.s3.us-west-2.amazonaws.com/050e5fc3-ae15-408d-b496-c86c822816a5/01d080de43804f66949c2038c9112212.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/050e5fc3-ae15-408d-b496-c86c822816a5/01d080de43804f66949c2038c9112212.mp3
PC,Waterton Lakes National Park - EI Songbird Monitoring 2021,925,ESKERINE-115,214792,2021-06-14 07:01:35,305771,1SPT,285116,Transcribed,CCSP,Clay-colored Sparrow,SPIZELLA PALLIDA,Aves,189.61,600.00,3.24,1.68kHz,8.31kHz,2586281,1,Song,1,,f,1,Steve Ogle,1211,,-17.56,-30.6,2,0.000239,-0.269412,0.253275,-11.39,-41.57,-63.18,2,0,-0.021354,0.024385,-32.26,-23.56,-36.6,2,0.000233,-0.168479,0.124615,-15.47,-49.01,-67.56,2,0,-0.009851,0.010571,-39.52,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=285116,https://wildtrax-aru.s3.us-west-2.amazonaws.com/050e5fc3-ae15-408d-b496-c86c822816a5/00f4fdf5d40c4eeeb2d66f0f70ae8160.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/050e5fc3-ae15-408d-b496-c86c822816a5/00f4fdf5d40c4eeeb2d66f0f70ae8160.mp3
PC,Waterton Lakes National Park - EI Songbird Monitoring 2021,925,ESKERINE-115,214792,2021-06-14 07:01:35,305771,1SPT,285116,Transcribed,WEME,Western Meadowlark,STURNELLA NEGLECTA,Aves,203.49,600.00,2.31,0.00kHz,3.22kHz,2586282,1,Song,1,,f,2,Steve Ogle,1211,,-24.53,-36.89,2,-0.000372,-0.130847,0.092412,-17.66,-24.99,-37.35,2,-0.000248,-0.120496,0.087001,-18.38,-30.42,-45.96,2,-0.000041,-0.060036,0.064439,-23.82,-30.87,-46.44,2,0.000031,-0.056523,0.060596,-24.35,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=285116,https://wildtrax-aru.s3.us-west-2.amazonaws.com/050e5fc3-ae15-408d-b496-c86c822816a5/92bc953e554846c4b5bbdad5a123751d.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/050e5fc3-ae15-408d-b496-c86c822816a5/92bc953e554846c4b5bbdad5a123751d.mp3
PC,Waterton Lakes National Park - EI Songbird Monitoring 2021,925,ESKERINE-115,214792,2021-06-14 07:01:35,305771,1SPT,285116,Transcribed,UROPAR,Arctic Ground Squirrel,UROCITELLUS PARRYII,Mammalia,220.35,600.00,1.49,2.10kHz,11.11kHz,2586283,1,Call,1,,f,2,Steve Ogle,1211,,-15.37,-23.64,2,-0.001653,-0.463985,0.452334,-6.67,-39.9,-60.36,2,0,-0.028132,0.026274,-31.02,-14.82,-29.81,2,-0.000546,-0.306486,0.384524,-8.3,-36.27,-65.52,2,0,-0.032785,0.040205,-27.91,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=285116,https://wildtrax-aru.s3.us-west-2.amazonaws.com/050e5fc3-ae15-408d-b496-c86c822816a5/efc0c7415ed24c188338b3d13a1e5772.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/050e5fc3-ae15-408d-b496-c86c822816a5/efc0c7415ed24c188338b3d13a1e5772.mp3
PC,Waterton Lakes National Park - EI Songbird Monitoring 2021,925,ESKERINE-115,214792,2021-06-14 07:01:35,305771,1SPT,285116,Transcribed,LAZB,Lazuli Bunting,PASSERINA AMOENA,Aves,240.28,600.00,2.91,2.05kHz,9.25kHz,2586284,1,Song,1,,f,2,Steve Ogle,1211,,-17.35,-32.64,2,-0.000455,-0.283589,0.298612,-10.5,-49.21,-63.9,2,0,-0.010935,0.011808,-38.56,-21.68,-38,2,0.000071,-0.20835,0.160523,-13.62,-43.53,-67.86,2,0,-0.015773,0.015807,-36.02,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=285116,https://wildtrax-aru.s3.us-west-2.amazonaws.com/050e5fc3-ae15-408d-b496-c86c822816a5/d98b23afdb534a15b18279c103782b4d.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/050e5fc3-ae15-408d-b496-c86c822816a5/d98b23afdb534a15b18279c103782b4d.mp3
PC,Waterton Lakes National Park - EI Songbird Monitoring 2021,925,ESKERINE-115,214792,2021-06-14 07:01:35,305771,1SPT,285116,Transcribed,BRBL,Brewer's Blackbird,EUPHAGUS CYANOCEPHALUS,Aves,285.06,600.00,2.41,0.23kHz,6.72kHz,2586285,1,Call,1,,f,2,Steve Ogle,1211,,-20.81,-33.66,2,-0.000125,-0.150318,0.141108,-16.46,-36.49,-48.5,2,0.000064,-0.038891,0.030431,-28.2,-28.18,-43.25,2,-0.00004,-0.06169,0.074812,-22.52,-42.6,-56.2,2,0.000025,-0.023884,0.026549,-31.52,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=285116,https://wildtrax-aru.s3.us-west-2.amazonaws.com/050e5fc3-ae15-408d-b496-c86c822816a5/2d9789576f6945c18f2c08f6905d4d58.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/050e5fc3-ae15-408d-b496-c86c822816a5/2d9789576f6945c18f2c08f6905d4d58.mp3
PC,Waterton Lakes National Park - EI Songbird Monitoring 2021,925,ESKERINE-115,214792,2021-06-14 07:01:35,305771,1SPT,285116,Transcribed,UNBI,Unidentified bird,"",Aves,356.49,600.00,5.61,0.05kHz,5.60kHz,2586286,1,Call,1,,f,2,Steve Ogle,1211,,-14.52,-39.74,2,0.000065,-0.347038,0.313009,-9.19,-17.22,-42.32,2,-0.000128,-0.232249,0.256669,-11.81,-16.18,-43.81,2,-0.000055,-0.247545,0.288603,-10.79,-18.89,-46.4,2,-0.00011,-0.212268,0.182852,-13.46,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=285116,https://wildtrax-aru.s3.us-west-2.amazonaws.com/050e5fc3-ae15-408d-b496-c86c822816a5/8e62937cff3f433889aa8e18a6907844.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/050e5fc3-ae15-408d-b496-c86c822816a5/8e62937cff3f433889aa8e18a6907844.mp3
PC,Waterton Lakes National Park - EI Songbird Monitoring 2021,925,ESKERINE-115,214792,2021-06-14 07:01:35,305771,1SPT,285116,Transcribed,AMGO,American Goldfinch,SPINUS TRISTIS,Aves,385.53,600.00,8.15,1.12kHz,8.17kHz,2586287,1,Call,1,,f,1,Steve Ogle,1211,,-14.66,-33.51,2,-0.000054,-0.384558,0.381766,-8.3,-39.37,-61.68,2,0,-0.036459,0.037918,-28.42,-18.25,-35.5,2,0.000213,-0.229397,0.291605,-10.7,-46.91,-66.08,2,0,-0.017692,0.018595,-34.61,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=285116,https://wildtrax-aru.s3.us-west-2.amazonaws.com/050e5fc3-ae15-408d-b496-c86c822816a5/e8a6fc9ae6394d7eb0b7c02f1d0d0226.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/050e5fc3-ae15-408d-b496-c86c822816a5/e8a6fc9ae6394d7eb0b7c02f1d0d0226.mp3
PC,Waterton Lakes National Park - EI Songbird Monitoring 2021,925,ESKERINE-115,214792,2021-06-14 07:01:35,305771,1SPT,285116,Transcribed,AMGO,American Goldfinch,SPINUS TRISTIS,Aves,431.79,600.00,3.65,0.23kHz,7.70kHz,2586288,2,Call,1,,f,2,Steve Ogle,1211,,-16.51,-30.42,2,-0.000181,-0.261026,0.289982,-10.75,-32.07,-45.44,2,-0.000009,-0.054498,0.06254,-24.08,-22.1,-38.51,2,-0.000298,-0.186367,0.139255,-14.59,-32.62,-52.92,2,0.000042,-0.058131,0.066057,-23.6,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=285116,https://wildtrax-aru.s3.us-west-2.amazonaws.com/050e5fc3-ae15-408d-b496-c86c822816a5/ad4137aad84349c1b1265fb9af5fe0fc.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/050e5fc3-ae15-408d-b496-c86c822816a5/ad4137aad84349c1b1265fb9af5fe0fc.mp3
PC,Waterton Lakes National Park - EI Songbird Monitoring 2021,925,ESKERINE-115,214792,2021-06-14 07:01:35,305771,1SPT,285116,Transcribed,UNSW,Unidentified Swallow,HIRUNDO,Aves,462.54,600.00,6.60,0.42kHz,9.57kHz,2586289,1,Call,1,,f,1,Steve Ogle,1211,,-16.99,-32.05,2,0.000218,-0.277429,0.339368,-9.39,-39.93,-57.51,2,-0.000001,-0.023353,0.027048,-31.36,-17.94,-37.76,2,-0.000033,-0.21707,0.283617,-10.95,-43.58,-60.37,2,0,-0.018648,0.019089,-34.38,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=285116,https://wildtrax-aru.s3.us-west-2.amazonaws.com/050e5fc3-ae15-408d-b496-c86c822816a5/ceea01b1a9e94f01a9c2e8afb0346dc2.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/050e5fc3-ae15-408d-b496-c86c822816a5/ceea01b1a9e94f01a9c2e8afb0346dc2.mp3
PC,Waterton Lakes National Park - EI Songbird Monitoring 2021,925,ESKERINE-115,214792,2021-06-14 07:01:35,305771,1SPT,285116,Transcribed,AMRO,American Robin,TURDUS MIGRATORIUS,Aves,478.04,600.00,3.70,0.19kHz,4.58kHz,2586291,1,Call,1,,f,1,Steve Ogle,1211,,-18.83,-36.36,2,-0.000486,-0.199898,0.237538,-12.49,-30.54,-47.85,2,0.000076,-0.077904,0.066996,-22.17,-25.8,-37.52,2,-0.000015,-0.115723,0.096679,-18.73,-37.71,-49.1,2,0.000025,-0.025901,0.031111,-30.14,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=285116,https://wildtrax-aru.s3.us-west-2.amazonaws.com/050e5fc3-ae15-408d-b496-c86c822816a5/b3f0266bd7b74ff394aa65517f0782e9.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/050e5fc3-ae15-408d-b496-c86c822816a5/b3f0266bd7b74ff394aa65517f0782e9.mp3
PC,Waterton Lakes National Park - EI Songbird Monitoring 2021,925,ESKERINE-115,214792,2021-06-14 07:01:35,305771,1SPT,285116,Transcribed,BWTE,Blue-winged Teal,SPATULA DISCORS,Aves,492.45,600.00,1.99,0.09kHz,4.58kHz,2586294,1,Call,1,,f,2,Steve Ogle,1211,,-14.85,-26,2,-0.001378,-0.398962,0.30336,-7.98,-19.7,-30.82,2,0.000514,-0.176264,0.230366,-12.75,-23.12,-34.52,2,-0.000344,-0.142426,0.116736,-16.93,-27.99,-39.23,2,-0.000061,-0.067698,0.082499,-21.67,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=285116,https://wildtrax-aru.s3.us-west-2.amazonaws.com/050e5fc3-ae15-408d-b496-c86c822816a5/42c8b1a0b086478c870ec88a3442953a.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/050e5fc3-ae15-408d-b496-c86c822816a5/42c8b1a0b086478c870ec88a3442953a.mp3
PC,Waterton Lakes National Park - EI Songbird Monitoring 2021,925,ESKERINE-115,214792,2021-06-14 07:01:35,305771,1SPT,285116,Transcribed,BAAN,Barred Antshrike,THAMNOPHILUS DOLIATUS,Aves,500.04,600.00,2.20,0.05kHz,6.86kHz,2586297,1,Call,1,,f,2,Steve Ogle,1211,,-19.14,-36.66,2,0.000009,-0.228924,0.241266,-12.35,-21.83,-39.11,2,0.000351,-0.180482,0.170028,-14.87,-15.42,-33.01,2,0.000275,-0.424968,0.262715,-7.43,-18.12,-35.68,2,-0.000395,-0.192795,0.315569,-10.02,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=285116,https://wildtrax-aru.s3.us-west-2.amazonaws.com/050e5fc3-ae15-408d-b496-c86c822816a5/08210443628547a0a5e9ea3fae10fec5.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/050e5fc3-ae15-408d-b496-c86c822816a5/08210443628547a0a5e9ea3fae10fec5.mp3
PC,Waterton Lakes National Park - EI Songbird Monitoring 2021,925,ESKERINE-115,214792,2021-06-14 07:01:35,305771,1SPT,285116,Transcribed,MGWA,MacGillivray's Warbler,GEOTHLYPIS TOLMIEI,Aves,506.96,600.00,2.53,2.05kHz,8.26kHz,2586298,1,Song,1,,f,2,Steve Ogle,1211,,-14.93,-28.36,2,0.000423,-0.358134,0.350095,-8.92,-46.6,-64.44,2,0,-0.014724,0.014128,-36.64,-17.09,-32.99,2,-0.000808,-0.327744,0.236585,-9.69,-43.57,-68.38,2,0,-0.01774,0.018599,-34.61,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=285116,https://wildtrax-aru.s3.us-west-2.amazonaws.com/050e5fc3-ae15-408d-b496-c86c822816a5/81a852a1a83f4e0a954c69275785ac3c.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/050e5fc3-ae15-408d-b496-c86c822816a5/81a852a1a83f4e0a954c69275785ac3c.mp3
PC,Waterton Lakes National Park - EI Songbird Monitoring 2021,925,ESKERINE-116,214789,2021-06-14 06:31:35,305772,1SPT,285117,Transcribed,VESP,Vesper Sparrow,POOECETES GRAMINEUS,Aves,2.46,600.00,2.88,1.31kHz,6.54kHz,2558222,1,Song,1,,f,1,Steve Ogle,1211,,-15.9,-27.17,2,-0.000054,-0.277846,0.313481,-10.08,-61.24,-64.78,2,0,-0.004598,0.003668,-46.75,-20.29,-32.76,2,0.000109,-0.178994,0.217543,-13.25,-65.38,-67.87,2,0,-0.002518,0.001936,-51.98,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=285117,https://wildtrax-aru.s3.us-west-2.amazonaws.com/d4ba573c-cfca-450f-8781-2f68bbc09f0c/cd415a1f905c40e9855e495b2dcb4f07.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/d4ba573c-cfca-450f-8781-2f68bbc09f0c/cd415a1f905c40e9855e495b2dcb4f07.mp3
