prjct_d,locatin,year,elevation,slope,aspect,TPI,northness
999,Lower Mount Crandell_21,2015,1834,6.3852680317413535,204.3204431942853,-89.43585360642237,-0.9112563898693572
999,Lower Mount Crandell_21,2016,1834,6.3852680317413535,204.3204431942853,-89.43585360642237,-0.9112563898693572
999,Lower Mount Crandell_21,2017,1834,6.3852680317413535,204.3204431942853,-89.43585360642237,-0.9112563898693572
999,Lower Mount Crandell_21,2018,1834,6.3852680317413535,204.3204431942853,-89.43585360642237,-0.9112563898693572
999,Lower Mount Crandell_22,2007,1799,18.55794569393838,151.078322201367,-209.96794969628513,-0.8752816149564672
999,Lower Mount Crandell_22,2009,1799,18.55794569393838,151.078322201367,-209.96794969628513,-0.8752816149564672
999,Lower Mount Crandell_22,2010,1799,18.55794569393838,151.078322201367,-209.96794969628513,-0.8752816149564672
999,Lower Mount Crandell_22,2011,1799,18.55794569393838,151.078322201367,-209.96794969628513,-0.8752816149564672
999,Lower Mount Crandell_22,2012,1799,18.55794569393838,151.078322201367,-209.96794969628513,-0.8752816149564672
999,Lower Mount Crandell_22,2013,1799,18.55794569393838,151.078322201367,-209.96794969628513,-0.8752816149564672
999,Lower Mount Crandell_22,2014,1799,18.55794569393838,151.078322201367,-209.96794969628513,-0.8752816149564672
999,Lower Mount Crandell_22,2015,1799,18.55794569393838,151.078322201367,-209.96794969628513,-0.8752816149564672
999,Lower Mount Crandell_22,2016,1799,18.55794569393838,151.078322201367,-209.96794969628513,-0.8752816149564672
999,Lower Mount Crandell_22,2017,1799,18.55794569393838,151.078322201367,-209.96794969628513,-0.8752816149564672
999,Lower Mount Crandell_22,2018,1799,18.55794569393838,151.078322201367,-209.96794969628513,-0.8752816149564672
999,Lower Mount Crandell_23,2007,2140,19.667747363947583,76.92344468949287,50.2681542077471,0.22625275014614415
999,Lower Mount Crandell_23,2009,2140,19.667747363947583,76.92344468949287,50.2681542077471,0.22625275014614415
999,Lower Mount Crandell_23,2010,2140,19.667747363947583,76.92344468949287,50.2681542077471,0.22625275014614415
999,Lower Mount Crandell_23,2011,2140,19.667747363947583,76.92344468949287,50.2681542077471,0.22625275014614415
999,Lower Mount Crandell_23,2012,2140,19.667747363947583,76.92344468949287,50.2681542077471,0.22625275014614415
999,Lower Mount Crandell_23,2013,2140,19.667747363947583,76.92344468949287,50.2681542077471,0.22625275014614415
999,Lower Mount Crandell_23,2014,2140,19.667747363947583,76.92344468949287,50.2681542077471,0.22625275014614415
999,Lower Mount Crandell_23,2015,2140,19.667747363947583,76.92344468949287,50.2681542077471,0.22625275014614415
999,Lower Mount Crandell_23,2016,2140,19.667747363947583,76.92344468949287,50.2681542077471,0.22625275014614415
999,Lower Mount Crandell_23,2017,2140,19.667747363947583,76.92344468949287,50.2681542077471,0.22625275014614415
999,Lower Mount Crandell_23,2018,2140,19.667747363947583,76.92344468949287,50.2681542077471,0.22625275014614415
999,Lower Mount Crandell_24,2007,2221,28.93374725704588,91.13353721945201,110.43634199200278,-0.019782666108861396
999,Lower Mount Crandell_24,2009,2221,28.93374725704588,91.13353721945201,110.43634199200278,-0.019782666108861396
999,Lower Mount Crandell_24,2010,2221,28.93374725704588,91.13353721945201,110.43634199200278,-0.019782666108861396
999,Lower Mount Crandell_24,2011,2221,28.93374725704588,91.13353721945201,110.43634199200278,-0.019782666108861396
999,Lower Mount Crandell_24,2012,2221,28.93374725704588,91.13353721945201,110.43634199200278,-0.019782666108861396
999,Lower Mount Crandell_24,2013,2221,28.93374725704588,91.13353721945201,110.43634199200278,-0.019782666108861396
999,Lower Mount Crandell_24,2014,2221,28.93374725704588,91.13353721945201,110.43634199200278,-0.019782666108861396
999,Lower Mount Crandell_24,2015,2221,28.93374725704588,91.13353721945201,110.43634199200278,-0.019782666108861396
999,Lower Mount Crandell_24,2016,2221,28.93374725704588,91.13353721945201,110.43634199200278,-0.019782666108861396
999,Lower Mount Crandell_24,2017,2221,28.93374725704588,91.13353721945201,110.43634199200278,-0.019782666108861396
999,Lower Mount Crandell_24,2018,2221,28.93374725704588,91.13353721945201,110.43634199200278,-0.019782666108861396
999,Lower Mount Crandell_70,2007,1606,10.203886636954872,66.15261259532117,-10.22041451726136,0.40430189049408755
999,Lower Mount Crandell_70,2009,1606,10.203886636954872,66.15261259532117,-10.22041451726136,0.40430189049408755
999,Lower Mount Crandell_70,2010,1606,10.203886636954872,66.15261259532117,-10.22041451726136,0.40430189049408755
999,Lower Mount Crandell_70,2011,1606,10.203886636954872,66.15261259532117,-10.22041451726136,0.40430189049408755
999,Lower Mount Crandell_70,2012,1606,10.203886636954872,66.15261259532117,-10.22041451726136,0.40430189049408755
999,Lower Mount Crandell_70,2013,1606,10.203886636954872,66.15261259532117,-10.22041451726136,0.40430189049408755
999,Lower Mount Crandell_70,2014,1606,10.203886636954872,66.15261259532117,-10.22041451726136,0.40430189049408755
999,Lower Mount Crandell_70,2015,1606,10.203886636954872,66.15261259532117,-10.22041451726136,0.40430189049408755
999,Lower Mount Crandell_70,2016,1606,10.203886636954872,66.15261259532117,-10.22041451726136,0.40430189049408755
999,Lower Mount Crandell_70,2017,1606,10.203886636954872,66.15261259532117,-10.22041451726136,0.40430189049408755
999,Lower Mount Crandell_70,2018,1606,10.203886636954872,66.15261259532117,-10.22041451726136,0.40430189049408755
999,Lower Mount Crandell_71,2007,1631,9.899050120968168,71.24243279160011,0.005952199261400892,0.32156452611991476
999,Lower Mount Crandell_71,2009,1631,9.899050120968168,71.24243279160011,0.005952199261400892,0.32156452611991476
999,Lower Mount Crandell_71,2010,1631,9.899050120968168,71.24243279160011,0.005952199261400892,0.32156452611991476
999,Lower Mount Crandell_71,2011,1631,9.899050120968168,71.24243279160011,0.005952199261400892,0.32156452611991476
999,Lower Mount Crandell_71,2012,1631,9.899050120968168,71.24243279160011,0.005952199261400892,0.32156452611991476
999,Lower Mount Crandell_71,2013,1631,9.899050120968168,71.24243279160011,0.005952199261400892,0.32156452611991476
999,Lower Mount Crandell_71,2014,1631,9.899050120968168,71.24243279160011,0.005952199261400892,0.32156452611991476
999,Lower Mount Crandell_71,2015,1631,9.899050120968168,71.24243279160011,0.005952199261400892,0.32156452611991476
999,Lower Mount Crandell_71,2016,1631,9.899050120968168,71.24243279160011,0.005952199261400892,0.32156452611991476
999,Lower Mount Crandell_71,2017,1631,9.899050120968168,71.24243279160011,0.005952199261400892,0.32156452611991476
999,Lower Mount Crandell_71,2018,1631,9.899050120968168,71.24243279160011,0.005952199261400892,0.32156452611991476
999,Lower Mount Crandell_72,2010,1648,3.9427565754726186,101.89235651897451,1.6190287231770526,-0.2060736466373631
999,Lower Mount Crandell_72,2011,1648,3.9427565754726186,101.89235651897451,1.6190287231770526,-0.2060736466373631
999,Lower Mount Crandell_72,2012,1648,3.9427565754726186,101.89235651897451,1.6190287231770526,-0.2060736466373631
999,Lower Mount Crandell_72,2014,1648,3.9427565754726186,101.89235651897451,1.6190287231770526,-0.2060736466373631
