organization,location,location_id,project,project_id,recording_date_time,recording_id,recording_length,scientific_name,species_common_name,species_code,start_s,end_s,confidence,is_species_allowed_in_project,version
PC,WLNP-19-8,57668,General Community Waterton Lakes National Park 2019,140,2019-06-09 05:23:00,141599,600,Vireo leucophrys,Brown-capped Vireo,BCAV,24.00,27.00,39.8,t,lite
PC,WLNP-19-8,57668,General Community Waterton Lakes National Park 2019,140,2019-06-09 05:23:00,141599,600,Vireo gilvus,Warbling Vireo,WAVI,24.00,27.00,50.9,t,lite
PC,WLNP-19-8,57668,General Community Waterton Lakes National Park 2019,140,2019-06-09 05:23:00,141599,600,Vireo gilvus,Warbling Vireo,WAVI,30.00,33.00,38.8,t,lite
PC,WLNP-19-8,57668,General Community Waterton Lakes National Park 2019,140,2019-06-09 05:23:00,141599,600,Vireo leucophrys,Brown-capped Vireo,BCAV,30.00,33.00,26.3,t,lite
PC,WLNP-19-8,57668,General Community Waterton Lakes National Park 2019,140,2019-06-09 05:23:00,141599,600,Vireo gilvus,Warbling Vireo,WAVI,33.00,36.00,29.7,t,lite
PC,WLNP-19-8,57668,General Community Waterton Lakes National Park 2019,140,2019-06-09 05:23:00,141599,600,Phylloscopus sarasinorum,,,39.00,42.00,25.5,f,lite
PC,WLNP-19-8,57668,General Community Waterton Lakes National Park 2019,140,2019-06-09 05:23:00,141599,600,Vireo gilvus,Warbling Vireo,WAVI,39.00,42.00,41.8,t,lite
PC,WLNP-19-8,57668,General Community Waterton Lakes National Park 2019,140,2019-06-09 05:23:00,141599,600,Ficedula hypoleuca,European Pied Flycatcher,FICHYP,54.00,57.00,36.0,t,lite
PC,WLNP-19-8,57668,General Community Waterton Lakes National Park 2019,140,2019-06-09 05:23:00,141599,600,Vireo gilvus,Warbling Vireo,WAVI,54.00,57.00,64.2,t,lite
PC,WLNP-19-8,57668,General Community Waterton Lakes National Park 2019,140,2019-06-09 05:23:00,141599,600,Vireo gilvus,Warbling Vireo,WAVI,60.00,63.00,42.1,t,lite
PC,WLNP-19-8,57668,General Community Waterton Lakes National Park 2019,140,2019-06-09 05:23:00,141599,600,Vireo gilvus,Warbling Vireo,WAVI,69.00,72.00,43.2,t,lite
PC,WLNP-19-8,57668,General Community Waterton Lakes National Park 2019,140,2019-06-09 05:23:00,141599,600,Vireo gilvus,Warbling Vireo,WAVI,75.00,78.00,25.6,t,lite
PC,WLNP-19-8,57668,General Community Waterton Lakes National Park 2019,140,2019-06-09 05:23:00,141599,600,Vireo gilvus,Warbling Vireo,WAVI,81.00,84.00,44.6,t,lite
PC,WLNP-19-8,57668,General Community Waterton Lakes National Park 2019,140,2019-06-09 05:23:00,141599,600,Vireo leucophrys,Brown-capped Vireo,BCAV,81.00,84.00,38.3,t,lite
PC,WLNP-19-8,57668,General Community Waterton Lakes National Park 2019,140,2019-06-09 05:23:00,141599,600,Vireo gilvus,Warbling Vireo,WAVI,90.00,93.00,38.9,t,lite
PC,WLNP-19-8,57668,General Community Waterton Lakes National Park 2019,140,2019-06-09 05:23:00,141599,600,Ficedula hypoleuca,European Pied Flycatcher,FICHYP,93.00,96.00,26.1,t,lite
PC,WLNP-19-8,57668,General Community Waterton Lakes National Park 2019,140,2019-06-09 05:23:00,141599,600,Vireo gilvus,Warbling Vireo,WAVI,93.00,96.00,45.1,t,lite
PC,WLNP-19-8,57668,General Community Waterton Lakes National Park 2019,140,2019-06-09 05:23:00,141599,600,Setophaga auduboni,,,96.00,99.00,25.4,f,lite
PC,WLNP-19-8,57668,General Community Waterton Lakes National Park 2019,140,2019-06-09 05:23:00,141599,600,Vireo gilvus,Warbling Vireo,WAVI,99.00,102.00,48.4,t,lite
PC,WLNP-19-8,57668,General Community Waterton Lakes National Park 2019,140,2019-06-09 05:23:00,141599,600,Vireo leucophrys,Brown-capped Vireo,BCAV,99.00,102.00,35.7,t,lite
PC,WLNP-19-8,57668,General Community Waterton Lakes National Park 2019,140,2019-06-09 05:23:00,141599,600,Vireo gilvus,Warbling Vireo,WAVI,105.00,108.00,28.4,t,lite
PC,WLNP-19-8,57668,General Community Waterton Lakes National Park 2019,140,2019-06-09 05:23:00,141599,600,Vireo gilvus,Warbling Vireo,WAVI,111.00,114.00,42.6,t,lite
PC,WLNP-19-8,57668,General Community Waterton Lakes National Park 2019,140,2019-06-09 05:23:00,141599,600,Vireo gilvus,Warbling Vireo,WAVI,117.00,120.00,44.1,t,lite
PC,WLNP-19-8,57668,General Community Waterton Lakes National Park 2019,140,2019-06-09 05:23:00,141599,600,Vireo gilvus,Warbling Vireo,WAVI,123.00,126.00,57.2,t,lite
PC,WLNP-19-8,57668,General Community Waterton Lakes National Park 2019,140,2019-06-09 05:23:00,141599,600,Vireo gilvus,Warbling Vireo,WAVI,129.00,132.00,44.0,t,lite
PC,WLNP-19-8,57668,General Community Waterton Lakes National Park 2019,140,2019-06-09 05:23:00,141599,600,Vireo gilvus,Warbling Vireo,WAVI,135.00,138.00,40.8,t,lite
PC,WLNP-19-8,57668,General Community Waterton Lakes National Park 2019,140,2019-06-09 05:23:00,141599,600,Ficedula hypoleuca,European Pied Flycatcher,FICHYP,135.00,138.00,27.5,t,lite
PC,WLNP-19-8,57668,General Community Waterton Lakes National Park 2019,140,2019-06-09 05:23:00,141599,600,Vireo leucophrys,Brown-capped Vireo,BCAV,147.00,150.00,28.5,t,lite
PC,WLNP-19-8,57668,General Community Waterton Lakes National Park 2019,140,2019-06-09 05:23:00,141599,600,Vireo gilvus,Warbling Vireo,WAVI,147.00,150.00,47.6,t,lite
PC,WLNP-19-8,57668,General Community Waterton Lakes National Park 2019,140,2019-06-09 05:23:00,141599,600,Vireo leucophrys,Brown-capped Vireo,BCAV,177.00,180.00,27.7,t,lite
PC,WLNP-19-8,57668,General Community Waterton Lakes National Park 2019,140,2019-06-09 05:23:00,141599,600,Scytalopus griseicollis,,,258.00,261.00,27.9,f,lite
PC,WLNP-19-8,57668,General Community Waterton Lakes National Park 2019,140,2019-06-09 05:23:00,141599,600,Scytalopus griseicollis,,,261.00,264.00,34.3,f,lite
PC,WLNP-19-8,57668,General Community Waterton Lakes National Park 2019,140,2019-06-09 05:23:00,141599,600,Glareola maldivarum,Oriental Pratincole,ORPR,270.00,273.00,29.3,t,lite
PC,WLNP-19-8,57668,General Community Waterton Lakes National Park 2019,140,2019-06-09 05:23:00,141599,600,Laterallus xenopterus,,,276.00,279.00,25.3,f,lite
PC,WLNP-19-8,57668,General Community Waterton Lakes National Park 2019,140,2019-06-09 05:23:00,141599,600,Scytalopus griseicollis,,,276.00,279.00,45.0,f,lite
PC,WLNP-19-8,57668,General Community Waterton Lakes National Park 2019,140,2019-06-09 05:23:00,141599,600,Catharus ustulatus,Swainson's Thrush,SWTH,297.00,300.00,28.6,t,lite
PC,WLNP-19-8,57668,General Community Waterton Lakes National Park 2019,140,2019-06-09 05:23:00,141599,600,Glareola maldivarum,Oriental Pratincole,ORPR,312.00,315.00,32.7,t,lite
PC,WLNP-19-8,57668,General Community Waterton Lakes National Park 2019,140,2019-06-09 05:23:00,141599,600,Catharus ustulatus,Swainson's Thrush,SWTH,321.00,324.00,50.4,t,lite
PC,WLNP-19-8,57668,General Community Waterton Lakes National Park 2019,140,2019-06-09 05:23:00,141599,600,Catharus ustulatus,Swainson's Thrush,SWTH,327.00,330.00,50.6,t,lite
PC,WLNP-19-8,57668,General Community Waterton Lakes National Park 2019,140,2019-06-09 05:23:00,141599,600,Lullula arborea,Wood Lark,LULARB,339.00,342.00,31.0,t,lite
PC,WLNP-19-8,57668,General Community Waterton Lakes National Park 2019,140,2019-06-09 05:23:00,141599,600,Ramphocaenus melanurus,Long-billed Gnatwren,LBGN,510.00,513.00,28.3,t,lite
PC,WLNP-19-8,57668,General Community Waterton Lakes National Park 2019,140,2019-06-09 05:23:00,141599,600,Vireo gilvus,Warbling Vireo,WAVI,522.00,525.00,29.7,t,lite
PC,WLNP-19-8,57668,General Community Waterton Lakes National Park 2019,140,2019-06-09 05:23:00,141599,600,Vireo gilvus,Warbling Vireo,WAVI,528.00,531.00,32.8,t,lite
PC,WLNP-21-1,57659,General Community Waterton Lakes National Park 2019,140,2019-05-29 05:02:00,141602,180,Junco hyemalis,Dark-eyed Junco,DEJU,18.00,21.00,25.8,t,lite
PC,WLNP-21-1,57659,General Community Waterton Lakes National Park 2019,140,2019-05-29 05:02:00,141602,180,Emberiza cirlus,Cirl Bunting,EMBCIR,18.00,21.00,34.8,t,lite
PC,WLNP-21-1,57659,General Community Waterton Lakes National Park 2019,140,2019-05-31 05:30:00,141603,600,Emberiza cirlus,Cirl Bunting,EMBCIR,0.00,3.00,29.1,t,lite
PC,WLNP-21-1,57659,General Community Waterton Lakes National Park 2019,140,2019-05-31 05:30:00,141603,600,Emberiza cirlus,Cirl Bunting,EMBCIR,30.00,33.00,28.3,t,lite
PC,WLNP-21-1,57659,General Community Waterton Lakes National Park 2019,140,2019-05-31 05:30:00,141603,600,Emberiza cirlus,Cirl Bunting,EMBCIR,195.00,198.00,27.8,t,lite
PC,WLNP-21-1,57659,General Community Waterton Lakes National Park 2019,140,2019-05-31 05:30:00,141603,600,Emberiza cirlus,Cirl Bunting,EMBCIR,201.00,204.00,27.2,t,lite
PC,WLNP-21-1,57659,General Community Waterton Lakes National Park 2019,140,2019-05-31 05:30:00,141603,600,Emberiza cirlus,Cirl Bunting,EMBCIR,204.00,207.00,33.0,t,lite
PC,WLNP-21-1,57659,General Community Waterton Lakes National Park 2019,140,2019-05-31 05:30:00,141603,600,Junco hyemalis,Dark-eyed Junco,DEJU,213.00,216.00,25.3,t,lite
PC,WLNP-21-1,57659,General Community Waterton Lakes National Park 2019,140,2019-05-31 05:30:00,141603,600,Emberiza cirlus,Cirl Bunting,EMBCIR,213.00,216.00,31.2,t,lite
PC,WLNP-21-1,57659,General Community Waterton Lakes National Park 2019,140,2019-05-31 05:30:00,141603,600,Emberiza cirlus,Cirl Bunting,EMBCIR,216.00,219.00,26.6,t,lite
PC,WLNP-21-1,57659,General Community Waterton Lakes National Park 2019,140,2019-05-31 05:30:00,141603,600,Junco hyemalis,Dark-eyed Junco,DEJU,219.00,222.00,30.0,t,lite
PC,WLNP-21-1,57659,General Community Waterton Lakes National Park 2019,140,2019-05-31 05:30:00,141603,600,Emberiza cirlus,Cirl Bunting,EMBCIR,219.00,222.00,32.0,t,lite
PC,WLNP-21-1,57659,General Community Waterton Lakes National Park 2019,140,2019-05-31 05:30:00,141603,600,Junco hyemalis,Dark-eyed Junco,DEJU,222.00,225.00,27.2,t,lite
PC,WLNP-21-1,57659,General Community Waterton Lakes National Park 2019,140,2019-05-31 05:30:00,141603,600,Emberiza cirlus,Cirl Bunting,EMBCIR,222.00,225.00,30.4,t,lite
PC,WLNP-21-1,57659,General Community Waterton Lakes National Park 2019,140,2019-05-31 05:30:00,141603,600,Asthenes wyatti,,,222.00,225.00,36.9,f,lite
PC,WLNP-21-1,57659,General Community Waterton Lakes National Park 2019,140,2019-05-31 05:30:00,141603,600,Emberiza cirlus,Cirl Bunting,EMBCIR,225.00,228.00,30.4,t,lite
PC,WLNP-21-1,57659,General Community Waterton Lakes National Park 2019,140,2019-05-31 05:30:00,141603,600,Junco hyemalis,Dark-eyed Junco,DEJU,225.00,228.00,25.1,t,lite
PC,WLNP-21-1,57659,General Community Waterton Lakes National Park 2019,140,2019-05-31 05:30:00,141603,600,Emberiza cirlus,Cirl Bunting,EMBCIR,228.00,231.00,33.9,t,lite
PC,WLNP-21-1,57659,General Community Waterton Lakes National Park 2019,140,2019-05-31 05:30:00,141603,600,Junco hyemalis,Dark-eyed Junco,DEJU,228.00,231.00,25.3,t,lite
PC,WLNP-21-1,57659,General Community Waterton Lakes National Park 2019,140,2019-05-31 05:30:00,141603,600,Junco hyemalis,Dark-eyed Junco,DEJU,231.00,234.00,29.5,t,lite
PC,WLNP-21-1,57659,General Community Waterton Lakes National Park 2019,140,2019-05-31 05:30:00,141603,600,Emberiza cirlus,Cirl Bunting,EMBCIR,231.00,234.00,38.4,t,lite
PC,WLNP-21-1,57659,General Community Waterton Lakes National Park 2019,140,2019-05-31 05:30:00,141603,600,Junco hyemalis,Dark-eyed Junco,DEJU,234.00,237.00,28.8,t,lite
PC,WLNP-21-1,57659,General Community Waterton Lakes National Park 2019,140,2019-05-31 05:30:00,141603,600,Emberiza cirlus,Cirl Bunting,EMBCIR,234.00,237.00,29.2,t,lite
PC,WLNP-21-1,57659,General Community Waterton Lakes National Park 2019,140,2019-05-31 05:30:00,141603,600,Emberiza cirlus,Cirl Bunting,EMBCIR,237.00,240.00,46.2,t,lite
PC,WLNP-21-1,57659,General Community Waterton Lakes National Park 2019,140,2019-05-31 05:30:00,141603,600,Junco hyemalis,Dark-eyed Junco,DEJU,237.00,240.00,39.3,t,lite
PC,WLNP-21-1,57659,General Community Waterton Lakes National Park 2019,140,2019-05-31 05:30:00,141603,600,Emberiza cirlus,Cirl Bunting,EMBCIR,240.00,243.00,36.6,t,lite
PC,WLNP-21-1,57659,General Community Waterton Lakes National Park 2019,140,2019-05-31 05:30:00,141603,600,Junco hyemalis,Dark-eyed Junco,DEJU,240.00,243.00,28.7,t,lite
PC,WLNP-21-1,57659,General Community Waterton Lakes National Park 2019,140,2019-05-31 05:30:00,141603,600,Emberiza cirlus,Cirl Bunting,EMBCIR,243.00,246.00,30.1,t,lite
PC,WLNP-21-1,57659,General Community Waterton Lakes National Park 2019,140,2019-05-31 05:30:00,141603,600,Junco hyemalis,Dark-eyed Junco,DEJU,246.00,249.00,41.0,t,lite
PC,WLNP-21-1,57659,General Community Waterton Lakes National Park 2019,140,2019-05-31 05:30:00,141603,600,Emberiza cirlus,Cirl Bunting,EMBCIR,246.00,249.00,48.4,t,lite
PC,WLNP-21-1,57659,General Community Waterton Lakes National Park 2019,140,2019-05-31 05:30:00,141603,600,Junco hyemalis,Dark-eyed Junco,DEJU,249.00,252.00,32.7,t,lite
PC,WLNP-21-1,57659,General Community Waterton Lakes National Park 2019,140,2019-05-31 05:30:00,141603,600,Emberiza cirlus,Cirl Bunting,EMBCIR,249.00,252.00,31.1,t,lite
PC,WLNP-21-1,57659,General Community Waterton Lakes National Park 2019,140,2019-05-31 05:30:00,141603,600,Emberiza cirlus,Cirl Bunting,EMBCIR,252.00,255.00,40.9,t,lite
PC,WLNP-21-1,57659,General Community Waterton Lakes National Park 2019,140,2019-05-31 05:30:00,141603,600,Junco hyemalis,Dark-eyed Junco,DEJU,252.00,255.00,37.4,t,lite
PC,WLNP-21-1,57659,General Community Waterton Lakes National Park 2019,140,2019-05-31 05:30:00,141603,600,Emberiza cirlus,Cirl Bunting,EMBCIR,255.00,258.00,45.2,t,lite
PC,WLNP-21-1,57659,General Community Waterton Lakes National Park 2019,140,2019-05-31 05:30:00,141603,600,Junco hyemalis,Dark-eyed Junco,DEJU,255.00,258.00,35.9,t,lite
PC,WLNP-21-1,57659,General Community Waterton Lakes National Park 2019,140,2019-05-31 05:30:00,141603,600,Asthenes wyatti,,,255.00,258.00,25.9,f,lite
PC,WLNP-21-1,57659,General Community Waterton Lakes National Park 2019,140,2019-05-31 05:30:00,141603,600,Catamenia analis,,,255.00,258.00,30.4,f,lite
PC,WLNP-21-1,57659,General Community Waterton Lakes National Park 2019,140,2019-05-31 05:30:00,141603,600,Junco hyemalis,Dark-eyed Junco,DEJU,258.00,261.00,34.0,t,lite
PC,WLNP-21-1,57659,General Community Waterton Lakes National Park 2019,140,2019-05-31 05:30:00,141603,600,Emberiza cirlus,Cirl Bunting,EMBCIR,258.00,261.00,39.3,t,lite
PC,WLNP-21-1,57659,General Community Waterton Lakes National Park 2019,140,2019-05-31 05:30:00,141603,600,Junco hyemalis,Dark-eyed Junco,DEJU,261.00,264.00,41.5,t,lite
PC,WLNP-21-1,57659,General Community Waterton Lakes National Park 2019,140,2019-05-31 05:30:00,141603,600,Emberiza cirlus,Cirl Bunting,EMBCIR,261.00,264.00,49.8,t,lite
PC,WLNP-21-1,57659,General Community Waterton Lakes National Park 2019,140,2019-05-31 05:30:00,141603,600,Junco hyemalis,Dark-eyed Junco,DEJU,264.00,267.00,30.8,t,lite
PC,WLNP-21-1,57659,General Community Waterton Lakes National Park 2019,140,2019-05-31 05:30:00,141603,600,Emberiza cirlus,Cirl Bunting,EMBCIR,264.00,267.00,27.5,t,lite
PC,WLNP-21-1,57659,General Community Waterton Lakes National Park 2019,140,2019-05-31 05:30:00,141603,600,Emberiza cirlus,Cirl Bunting,EMBCIR,270.00,273.00,35.1,t,lite
PC,WLNP-21-1,57659,General Community Waterton Lakes National Park 2019,140,2019-05-31 05:30:00,141603,600,Junco hyemalis,Dark-eyed Junco,DEJU,270.00,273.00,33.5,t,lite
PC,WLNP-21-1,57659,General Community Waterton Lakes National Park 2019,140,2019-05-31 05:30:00,141603,600,Emberiza cirlus,Cirl Bunting,EMBCIR,273.00,276.00,28.6,t,lite
PC,WLNP-21-1,57659,General Community Waterton Lakes National Park 2019,140,2019-05-31 05:30:00,141603,600,Junco hyemalis,Dark-eyed Junco,DEJU,288.00,291.00,40.8,t,lite
PC,WLNP-21-1,57659,General Community Waterton Lakes National Park 2019,140,2019-05-31 05:30:00,141603,600,Emberiza cirlus,Cirl Bunting,EMBCIR,288.00,291.00,40.2,t,lite
PC,WLNP-21-1,57659,General Community Waterton Lakes National Park 2019,140,2019-05-31 05:30:00,141603,600,Emberiza cirlus,Cirl Bunting,EMBCIR,294.00,297.00,28.6,t,lite
PC,WLNP-21-1,57659,General Community Waterton Lakes National Park 2019,140,2019-05-31 05:30:00,141603,600,Junco hyemalis,Dark-eyed Junco,DEJU,294.00,297.00,35.8,t,lite
PC,WLNP-21-1,57659,General Community Waterton Lakes National Park 2019,140,2019-05-31 05:30:00,141603,600,Emberiza cirlus,Cirl Bunting,EMBCIR,297.00,300.00,26.2,t,lite
PC,WLNP-21-1,57659,General Community Waterton Lakes National Park 2019,140,2019-05-31 05:30:00,141603,600,Emberiza cirlus,Cirl Bunting,EMBCIR,300.00,303.00,35.8,t,lite
PC,WLNP-21-1,57659,General Community Waterton Lakes National Park 2019,140,2019-05-31 05:30:00,141603,600,Junco hyemalis,Dark-eyed Junco,DEJU,300.00,303.00,36.4,t,lite
PC,WLNP-21-1,57659,General Community Waterton Lakes National Park 2019,140,2019-05-31 05:30:00,141603,600,Junco hyemalis,Dark-eyed Junco,DEJU,303.00,306.00,26.9,t,lite
PC,WLNP-21-1,57659,General Community Waterton Lakes National Park 2019,140,2019-05-31 05:30:00,141603,600,Junco hyemalis,Dark-eyed Junco,DEJU,306.00,309.00,37.0,t,lite
PC,WLNP-21-1,57659,General Community Waterton Lakes National Park 2019,140,2019-05-31 05:30:00,141603,600,Emberiza cirlus,Cirl Bunting,EMBCIR,306.00,309.00,44.3,t,lite
PC,WLNP-21-1,57659,General Community Waterton Lakes National Park 2019,140,2019-05-31 05:30:00,141603,600,Asthenes wyatti,,,309.00,312.00,25.2,f,lite
PC,WLNP-21-1,57659,General Community Waterton Lakes National Park 2019,140,2019-05-31 05:30:00,141603,600,Emberiza cirlus,Cirl Bunting,EMBCIR,309.00,312.00,39.6,t,lite
PC,WLNP-21-1,57659,General Community Waterton Lakes National Park 2019,140,2019-05-31 05:30:00,141603,600,Junco hyemalis,Dark-eyed Junco,DEJU,309.00,312.00,28.0,t,lite
PC,WLNP-21-1,57659,General Community Waterton Lakes National Park 2019,140,2019-05-31 05:30:00,141603,600,Emberiza cirlus,Cirl Bunting,EMBCIR,312.00,315.00,40.6,t,lite
PC,WLNP-21-1,57659,General Community Waterton Lakes National Park 2019,140,2019-05-31 05:30:00,141603,600,Junco hyemalis,Dark-eyed Junco,DEJU,312.00,315.00,33.0,t,lite
PC,WLNP-21-1,57659,General Community Waterton Lakes National Park 2019,140,2019-05-31 05:30:00,141603,600,Emberiza cirlus,Cirl Bunting,EMBCIR,315.00,318.00,33.1,t,lite
PC,WLNP-21-1,57659,General Community Waterton Lakes National Park 2019,140,2019-05-31 05:30:00,141603,600,Junco hyemalis,Dark-eyed Junco,DEJU,315.00,318.00,30.1,t,lite
PC,WLNP-21-1,57659,General Community Waterton Lakes National Park 2019,140,2019-05-31 05:30:00,141603,600,Junco hyemalis,Dark-eyed Junco,DEJU,324.00,327.00,27.1,t,lite
PC,WLNP-21-1,57659,General Community Waterton Lakes National Park 2019,140,2019-05-31 05:30:00,141603,600,Emberiza cirlus,Cirl Bunting,EMBCIR,324.00,327.00,32.3,t,lite
PC,WLNP-21-1,57659,General Community Waterton Lakes National Park 2019,140,2019-05-31 05:30:00,141603,600,Junco hyemalis,Dark-eyed Junco,DEJU,327.00,330.00,39.7,t,lite
PC,WLNP-21-1,57659,General Community Waterton Lakes National Park 2019,140,2019-05-31 05:30:00,141603,600,Emberiza cirlus,Cirl Bunting,EMBCIR,327.00,330.00,39.5,t,lite
PC,WLNP-21-1,57659,General Community Waterton Lakes National Park 2019,140,2019-05-31 05:30:00,141603,600,Emberiza cirlus,Cirl Bunting,EMBCIR,342.00,345.00,31.2,t,lite
PC,WLNP-21-1,57659,General Community Waterton Lakes National Park 2019,140,2019-05-31 05:30:00,141603,600,Junco hyemalis,Dark-eyed Junco,DEJU,342.00,345.00,25.6,t,lite
PC,WLNP-21-1,57659,General Community Waterton Lakes National Park 2019,140,2019-05-31 05:30:00,141603,600,Emberiza cirlus,Cirl Bunting,EMBCIR,351.00,354.00,29.2,t,lite
PC,WLNP-21-1,57659,General Community Waterton Lakes National Park 2019,140,2019-05-31 05:30:00,141603,600,Emberiza cirlus,Cirl Bunting,EMBCIR,357.00,360.00,34.6,t,lite
PC,WLNP-21-1,57659,General Community Waterton Lakes National Park 2019,140,2019-05-31 05:30:00,141603,600,Junco hyemalis,Dark-eyed Junco,DEJU,357.00,360.00,32.2,t,lite
PC,WLNP-21-1,57659,General Community Waterton Lakes National Park 2019,140,2019-05-31 05:30:00,141603,600,Catamenia analis,,,357.00,360.00,28.5,f,lite
PC,WLNP-21-1,57659,General Community Waterton Lakes National Park 2019,140,2019-05-31 05:30:00,141603,600,Emberiza cirlus,Cirl Bunting,EMBCIR,360.00,363.00,37.2,t,lite
PC,WLNP-21-1,57659,General Community Waterton Lakes National Park 2019,140,2019-05-31 05:30:00,141603,600,Junco hyemalis,Dark-eyed Junco,DEJU,360.00,363.00,33.9,t,lite
PC,WLNP-21-1,57659,General Community Waterton Lakes National Park 2019,140,2019-05-31 05:30:00,141603,600,Junco hyemalis,Dark-eyed Junco,DEJU,363.00,366.00,29.4,t,lite
PC,WLNP-21-1,57659,General Community Waterton Lakes National Park 2019,140,2019-05-31 05:30:00,141603,600,Emberiza cirlus,Cirl Bunting,EMBCIR,363.00,366.00,27.6,t,lite
PC,WLNP-21-1,57659,General Community Waterton Lakes National Park 2019,140,2019-05-31 05:30:00,141603,600,Emberiza cirlus,Cirl Bunting,EMBCIR,366.00,369.00,28.6,t,lite
PC,WLNP-21-1,57659,General Community Waterton Lakes National Park 2019,140,2019-05-31 05:30:00,141603,600,Emberiza cirlus,Cirl Bunting,EMBCIR,369.00,372.00,29.4,t,lite
PC,WLNP-21-1,57659,General Community Waterton Lakes National Park 2019,140,2019-05-31 05:30:00,141603,600,Junco hyemalis,Dark-eyed Junco,DEJU,369.00,372.00,31.8,t,lite
PC,WLNP-21-1,57659,General Community Waterton Lakes National Park 2019,140,2019-05-31 05:30:00,141603,600,Junco hyemalis,Dark-eyed Junco,DEJU,372.00,375.00,29.7,t,lite
PC,WLNP-21-1,57659,General Community Waterton Lakes National Park 2019,140,2019-05-31 05:30:00,141603,600,Emberiza cirlus,Cirl Bunting,EMBCIR,372.00,375.00,32.9,t,lite
PC,WLNP-21-1,57659,General Community Waterton Lakes National Park 2019,140,2019-05-31 05:30:00,141603,600,Junco hyemalis,Dark-eyed Junco,DEJU,378.00,381.00,29.5,t,lite
PC,WLNP-21-1,57659,General Community Waterton Lakes National Park 2019,140,2019-05-31 05:30:00,141603,600,Emberiza cirlus,Cirl Bunting,EMBCIR,378.00,381.00,32.4,t,lite
PC,WLNP-21-1,57659,General Community Waterton Lakes National Park 2019,140,2019-05-31 05:30:00,141603,600,Emberiza cirlus,Cirl Bunting,EMBCIR,381.00,384.00,38.4,t,lite
PC,WLNP-21-1,57659,General Community Waterton Lakes National Park 2019,140,2019-05-31 05:30:00,141603,600,Junco hyemalis,Dark-eyed Junco,DEJU,381.00,384.00,38.3,t,lite
PC,WLNP-21-1,57659,General Community Waterton Lakes National Park 2019,140,2019-05-31 05:30:00,141603,600,Emberiza cirlus,Cirl Bunting,EMBCIR,384.00,387.00,25.3,t,lite
PC,WLNP-21-1,57659,General Community Waterton Lakes National Park 2019,140,2019-05-31 05:30:00,141603,600,Junco hyemalis,Dark-eyed Junco,DEJU,390.00,393.00,35.8,t,lite
PC,WLNP-21-1,57659,General Community Waterton Lakes National Park 2019,140,2019-05-31 05:30:00,141603,600,Emberiza cirlus,Cirl Bunting,EMBCIR,390.00,393.00,36.9,t,lite
PC,WLNP-21-1,57659,General Community Waterton Lakes National Park 2019,140,2019-05-31 05:30:00,141603,600,Junco hyemalis,Dark-eyed Junco,DEJU,399.00,402.00,39.0,t,lite
PC,WLNP-21-1,57659,General Community Waterton Lakes National Park 2019,140,2019-05-31 05:30:00,141603,600,Emberiza cirlus,Cirl Bunting,EMBCIR,399.00,402.00,40.7,t,lite
PC,WLNP-21-1,57659,General Community Waterton Lakes National Park 2019,140,2019-05-31 05:30:00,141603,600,Emberiza cirlus,Cirl Bunting,EMBCIR,402.00,405.00,35.6,t,lite
PC,WLNP-21-1,57659,General Community Waterton Lakes National Park 2019,140,2019-05-31 05:30:00,141603,600,Junco hyemalis,Dark-eyed Junco,DEJU,402.00,405.00,38.0,t,lite
PC,WLNP-21-1,57659,General Community Waterton Lakes National Park 2019,140,2019-05-31 05:30:00,141603,600,Junco hyemalis,Dark-eyed Junco,DEJU,405.00,408.00,25.4,t,lite
PC,WLNP-21-1,57659,General Community Waterton Lakes National Park 2019,140,2019-05-31 05:30:00,141603,600,Emberiza cirlus,Cirl Bunting,EMBCIR,405.00,408.00,31.2,t,lite
PC,WLNP-21-1,57659,General Community Waterton Lakes National Park 2019,140,2019-05-31 05:30:00,141603,600,Emberiza cirlus,Cirl Bunting,EMBCIR,408.00,411.00,32.9,t,lite
PC,WLNP-21-1,57659,General Community Waterton Lakes National Park 2019,140,2019-05-31 05:30:00,141603,600,Junco hyemalis,Dark-eyed Junco,DEJU,408.00,411.00,29.4,t,lite
PC,WLNP-21-1,57659,General Community Waterton Lakes National Park 2019,140,2019-05-31 05:30:00,141603,600,Emberiza cirlus,Cirl Bunting,EMBCIR,417.00,420.00,34.9,t,lite
PC,WLNP-21-1,57659,General Community Waterton Lakes National Park 2019,140,2019-05-31 05:30:00,141603,600,Emberiza cirlus,Cirl Bunting,EMBCIR,420.00,423.00,27.1,t,lite
PC,WLNP-21-1,57659,General Community Waterton Lakes National Park 2019,140,2019-05-31 05:30:00,141603,600,Junco hyemalis,Dark-eyed Junco,DEJU,423.00,426.00,37.6,t,lite
PC,WLNP-21-1,57659,General Community Waterton Lakes National Park 2019,140,2019-05-31 05:30:00,141603,600,Emberiza cirlus,Cirl Bunting,EMBCIR,423.00,426.00,41.2,t,lite
PC,WLNP-21-1,57659,General Community Waterton Lakes National Park 2019,140,2019-05-31 05:30:00,141603,600,Emberiza cirlus,Cirl Bunting,EMBCIR,426.00,429.00,43.9,t,lite
PC,WLNP-21-1,57659,General Community Waterton Lakes National Park 2019,140,2019-05-31 05:30:00,141603,600,Junco hyemalis,Dark-eyed Junco,DEJU,426.00,429.00,39.5,t,lite
